,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_28,10451.0,10498.0,29381.0,2738.0,2626.0,10259.0,19711.0,2744.0,14213.0,2739.0,23396.0,20118.0,6282.0,18125.0,14194.0,6605.0,17690.0,4707.0,31327.0,6576.0,14261.0,19914.0,14353.0,6464.0,21624.0,18318.0,14568.0,12041.0,0.0,6638.0,6697.0,12189.0,10148.0,22030.0,21663.0,8319.0,10121.0,12211.0,6377.0,14023.0,10552.0,6626.0,15966.0,3018.0,12338.0,14423.0,15974.0,23555.0,2669.0,6441.0,16205.0,86061.0
G_29,4689.0,4604.0,23555.0,8520.0,4743.0,4530.0,13915.0,8413.0,8342.0,8597.0,17651.0,14250.0,874.0,12376.0,8503.0,753.0,11973.0,2928.0,25525.0,800.0,8513.0,14071.0,8596.0,908.0,15767.0,12547.0,8713.0,6426.0,6638.0,0.0,1126.0,6624.0,4550.0,16221.0,15994.0,2987.0,4542.0,6510.0,904.0,8187.0,4773.0,1031.0,10092.0,4756.0,6601.0,8575.0,10285.0,17945.0,4683.0,966.0,10378.0,92054.0
G_30,4854.0,4697.0,23542.0,8539.0,4877.0,4627.0,13911.0,8469.0,8437.0,8623.0,17721.0,14405.0,878.0,12288.0,8437.0,997.0,12058.0,3015.0,25585.0,943.0,8662.0,14045.0,8778.0,988.0,15843.0,12679.0,8840.0,6554.0,6697.0,1126.0,0.0,6718.0,4578.0,16320.0,16061.0,2917.0,4588.0,6754.0,931.0,8357.0,4760.0,1084.0,10204.0,4961.0,6810.0,8683.0,10420.0,17905.0,4657.0,962.0,10502.0,92081.0
G_31,2764.0,2986.0,17961.0,14080.0,10279.0,2850.0,8357.0,14073.0,3021.0,13996.0,12062.0,8671.0,6477.0,6929.0,2799.0,6653.0,6404.0,8424.0,19907.0,6585.0,2945.0,8599.0,2967.0,6478.0,10245.0,7121.0,3304.0,943.0,12189.0,6624.0,6718.0,0.0,2928.0,10546.0,10483.0,4856.0,2690.0,989.0,6517.0,2843.0,3023.0,6528.0,4571.0,10305.0,1167.0,3114.0,4734.0,12266.0,10311.0,6683.0,4865.0,97696.0
G_32,874.0,818.0,19716.0,11907.0,8220.0,668.0,10030.0,11855.0,4647.0,12015.0,13851.0,10386.0,4338.0,8658.0,4712.0,4555.0,8187.0,6296.0,21722.0,4526.0,4789.0,10384.0,4858.0,4221.0,12096.0,8975.0,5087.0,2442.0,10148.0,4550.0,4578.0,2928.0,0.0,12533.0,12321.0,2554.0,799.0,2849.0,4274.0,4476.0,1202.0,4427.0,6338.0,8294.0,2924.0,4902.0,6621.0,14128.0,8007.0,4337.0,6583.0,95429.0
G_33,12222.0,12357.0,8637.0,23798.0,20097.0,12488.0,3079.0,23886.0,8518.0,23940.0,2922.0,3292.0,16311.0,4930.0,8618.0,16118.0,4936.0,18101.0,10207.0,16228.0,8567.0,3070.0,8523.0,16186.0,992.0,5095.0,8632.0,10653.0,22030.0,16221.0,16320.0,10546.0,12533.0,0.0,996.0,14584.0,12435.0,10674.0,16290.0,8755.0,12361.0,16148.0,6711.0,19986.0,10508.0,8497.0,6826.0,2857.0,20019.0,16312.0,6723.0,107588.0
G_34,12048.0,12182.0,8643.0,23516.0,19809.0,12360.0,2883.0,23625.0,8412.0,23642.0,2617.0,3256.0,15927.0,4845.0,8498.0,15865.0,4752.0,17950.0,10405.0,15924.0,8367.0,2904.0,8410.0,15930.0,855.0,4929.0,8636.0,10374.0,21663.0,15994.0,16061.0,10483.0,12321.0,996.0,0.0,14245.0,12216.0,10449.0,16067.0,8513.0,12142.0,15995.0,6577.0,19616.0,10389.0,8387.0,6523.0,2917.0,19844.0,16006.0,6609.0,107244.0
G_35,2976.0,2979.0,21825.0,10064.0,6371.0,2693.0,12080.0,10207.0,6780.0,10140.0,15808.0,12416.0,2538.0,10650.0,6610.0,3005.0,10289.0,4556.0,23657.0,2850.0,6835.0,12454.0,6946.0,2649.0,14117.0,11010.0,7189.0,4424.0,8319.0,2987.0,2917.0,4856.0,2554.0,14584.0,14245.0,0.0,2782.0,4890.0,2560.0,6578.0,3099.0,2720.0,8390.0,6579.0,4992.0,6981.0,8619.0,16143.0,6305.0,2639.0,8723.0,93560.0
G_36,854.0,900.0,19698.0,12054.0,8325.0,613.0,10006.0,11895.0,4630.0,12041.0,13825.0,10506.0,4405.0,8582.0,4592.0,4561.0,8242.0,6320.0,21672.0,4526.0,4670.0,10292.0,4785.0,4395.0,11948.0,8884.0,4993.0,2654.0,10121.0,4542.0,4588.0,2690.0,799.0,12435.0,12216.0,2782.0,0.0,2668.0,4467.0,4417.0,972.0,4501.0,6279.0,8424.0,2824.0,4850.0,6547.0,14074.0,8225.0,4547.0,6641.0,95661.0
G_37,2806.0,2900.0,17937.0,14016.0,10317.0,2742.0,8358.0,13965.0,2774.0,14093.0,12027.0,8757.0,6570.0,6511.0,2864.0,6513.0,6415.0,8390.0,19855.0,6555.0,2926.0,8511.0,2807.0,6455.0,10224.0,6972.0,3215.0,992.0,12211.0,6510.0,6754.0,989.0,2849.0,10674.0,10449.0,4890.0,2668.0,0.0,6583.0,2696.0,2943.0,6503.0,4666.0,10417.0,1069.0,3006.0,4743.0,12172.0,10316.0,6669.0,4817.0,97662.0
G_38,4667.0,4623.0,23488.0,8143.0,4369.0,4370.0,13824.0,8147.0,8532.0,8082.0,17628.0,14247.0,548.0,12446.0,8379.0,965.0,11967.0,2601.0,25577.0,845.0,8491.0,14191.0,8579.0,654.0,15880.0,12627.0,8992.0,6183.0,6377.0,904.0,931.0,6517.0,4274.0,16290.0,16067.0,2560.0,4467.0,6583.0,0.0,8199.0,4940.0,727.0,10093.0,4609.0,6694.0,8712.0,10393.0,17938.0,4122.0,645.0,10524.0,91551.0
G_39,4650.0,4503.0,15874.0,15883.0,12121.0,4356.0,6352.0,15745.0,878.0,15982.0,10161.0,6672.0,8298.0,4893.0,1020.0,8305.0,4536.0,10195.0,17960.0,8342.0,1097.0,6486.0,1129.0,8272.0,8322.0,5116.0,1292.0,2677.0,14023.0,8187.0,8357.0,2843.0,4476.0,8755.0,8513.0,6578.0,4417.0,2696.0,8199.0,0.0,4738.0,8271.0,2564.0,12159.0,2805.0,1133.0,2883.0,10339.0,11972.0,8288.0,2976.0,99390.0
G_40,1035.0,966.0,19579.0,12383.0,8743.0,1205.0,10170.0,12338.0,4431.0,12482.0,13841.0,10518.0,4814.0,8394.0,4636.0,4572.0,8456.0,6833.0,21499.0,4671.0,4782.0,10207.0,4871.0,4745.0,11896.0,8689.0,4651.0,2937.0,10552.0,4773.0,4760.0,3023.0,1202.0,12361.0,12142.0,3099.0,972.0,2943.0,4940.0,4738.0,0.0,4854.0,6452.0,8620.0,2958.0,4775.0,6392.0,14099.0,8727.0,4908.0,6541.0,96227.0
G_41,4600.0,4652.0,23567.0,8363.0,4669.0,4464.0,13844.0,8300.0,8428.0,8415.0,17512.0,14185.0,810.0,12377.0,8311.0,1058.0,11961.0,2602.0,25382.0,947.0,8499.0,14103.0,8496.0,682.0,15787.0,12664.0,8800.0,6318.0,6626.0,1031.0,1084.0,6528.0,4427.0,16148.0,15995.0,2720.0,4501.0,6503.0,727.0,8271.0,4854.0,0.0,10106.0,4702.0,6727.0,8633.0,10300.0,17793.0,4466.0,890.0,10361.0,91970.0
G_42,6414.0,6377.0,13959.0,17800.0,14065.0,6340.0,4423.0,17672.0,2699.0,17821.0,8227.0,4813.0,10042.0,2988.0,2799.0,10025.0,2620.0,12037.0,15928.0,10169.0,2914.0,4615.0,2877.0,10080.0,6345.0,3120.0,2964.0,4537.0,15966.0,10092.0,10204.0,4571.0,6338.0,6711.0,6577.0,8390.0,6279.0,4666.0,10093.0,2564.0,6452.0,10106.0,0.0,13993.0,4799.0,2931.0,946.0,8372.0,13879.0,10115.0,1025.0,101373.0
G_43,8399.0,8519.0,27385.0,4700.0,978.0,8430.0,17669.0,4834.0,12223.0,4812.0,21360.0,17988.0,4632.0,16213.0,12072.0,4763.0,15842.0,3008.0,29234.0,4697.0,12068.0,17862.0,12310.0,4536.0,19639.0,16357.0,12553.0,10149.0,3018.0,4756.0,4961.0,10305.0,8294.0,19986.0,19616.0,6579.0,8424.0,10417.0,4609.0,12159.0,8620.0,4702.0,13993.0,0.0,10357.0,12334.0,14001.0,21735.0,978.0,4792.0,14148.0,88459.0
G_44,2804.0,2865.0,17933.0,14099.0,10392.0,2942.0,8411.0,14123.0,2735.0,14256.0,12028.0,8728.0,6737.0,6726.0,2935.0,6564.0,6519.0,8547.0,19797.0,6671.0,2837.0,8490.0,2897.0,6586.0,10192.0,6910.0,3094.0,1067.0,12338.0,6601.0,6810.0,1167.0,2924.0,10508.0,10389.0,4992.0,2824.0,1069.0,6694.0,2805.0,2958.0,6727.0,4799.0,10357.0,0.0,3007.0,4726.0,12266.0,10422.0,6682.0,4710.0,97761.0
G_45,4647.0,4834.0,16028.0,16087.0,12508.0,4983.0,6697.0,16220.0,992.0,16340.0,10166.0,6842.0,8706.0,4799.0,1141.0,8498.0,4674.0,10608.0,17782.0,8534.0,878.0,6499.0,842.0,8586.0,8279.0,4956.0,1098.0,3029.0,14423.0,8575.0,8683.0,3114.0,4902.0,8497.0,8387.0,6981.0,4850.0,3006.0,8712.0,1133.0,4775.0,8633.0,2931.0,12334.0,3007.0,0.0,2872.0,10178.0,12512.0,8683.0,2837.0,99948.0
G_46,6419.0,6642.0,14219.0,17752.0,14059.0,6741.0,4626.0,17923.0,2676.0,17875.0,8158.0,5091.0,10293.0,2964.0,2704.0,10149.0,2669.0,12245.0,16044.0,10166.0,2787.0,4634.0,2839.0,10246.0,6362.0,3193.0,2954.0,4611.0,15974.0,10285.0,10420.0,4734.0,6621.0,6826.0,6523.0,8619.0,6547.0,4743.0,10393.0,2883.0,6392.0,10300.0,946.0,14001.0,4726.0,2872.0,0.0,8505.0,14174.0,10397.0,860.0,101453.0
G_47,14025.0,14032.0,6643.0,25421.0,21725.0,14146.0,4782.0,25465.0,10262.0,25611.0,981.0,4966.0,17957.0,6596.0,10264.0,17799.0,6505.0,19774.0,8320.0,17871.0,10271.0,4725.0,10208.0,17893.0,2780.0,6742.0,10436.0,12256.0,23555.0,17945.0,17905.0,12266.0,14128.0,2857.0,2917.0,16143.0,14074.0,12172.0,17938.0,10339.0,14099.0,17793.0,8372.0,21735.0,12266.0,10178.0,8505.0,0.0,21711.0,17973.0,8421.0,109094.0
G_48,8376.0,8378.0,27204.0,4387.0,610.0,8124.0,17523.0,4329.0,12260.0,4349.0,21335.0,18017.0,4252.0,16230.0,12205.0,4717.0,15763.0,2576.0,29338.0,4643.0,12251.0,17984.0,12432.0,4379.0,19632.0,16464.0,12755.0,10005.0,2669.0,4683.0,4657.0,10311.0,8007.0,20019.0,19844.0,6305.0,8225.0,10316.0,4122.0,11972.0,8727.0,4466.0,13879.0,978.0,10422.0,12512.0,14174.0,21711.0,0.0,4383.0,14280.0,87786.0
G_49,4684.0,4665.0,23572.0,8277.0,4553.0,4510.0,13899.0,8269.0,8535.0,8295.0,17651.0,14152.0,607.0,12395.0,8586.0,963.0,12051.0,2722.0,25627.0,930.0,8611.0,14185.0,8660.0,726.0,15861.0,12694.0,8872.0,6298.0,6441.0,966.0,962.0,6683.0,4337.0,16312.0,16006.0,2639.0,4547.0,6669.0,645.0,8288.0,4908.0,890.0,10115.0,4792.0,6682.0,8683.0,10397.0,17973.0,4383.0,0.0,10503.0,91730.0
G_50,6446.0,6633.0,14248.0,17935.0,14252.0,6797.0,4716.0,18032.0,2766.0,18083.0,8231.0,4992.0,10466.0,2987.0,2796.0,10239.0,2736.0,12370.0,15972.0,10287.0,2775.0,4693.0,2813.0,10319.0,6428.0,3229.0,2825.0,4685.0,16205.0,10378.0,10502.0,4865.0,6583.0,6723.0,6609.0,8723.0,6641.0,4817.0,10524.0,2976.0,6541.0,10361.0,1025.0,14148.0,4710.0,2837.0,860.0,8421.0,14280.0,10503.0,0.0,101701.0
G_51,95951.0,95860.0,114816.0,84253.0,87722.0,95572.0,105046.0,84448.0,99768.0,84122.0,108814.0,105449.0,91654.0,103571.0,99679.0,92180.0,103106.0,89975.0,116841.0,91977.0,99702.0,105431.0,99773.0,91827.0,107079.0,103873.0,100226.0,97222.0,86061.0,92054.0,92081.0,97696.0,95429.0,107588.0,107244.0,93560.0,95661.0,97662.0,91551.0,99390.0,96227.0,91970.0,101373.0,88459.0,97761.0,99948.0,101453.0,109094.0,87786.0,91730.0,101701.0,0.0
