,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_base,0,24.0,44.0,82.0,39.0,45.0,38.0,76.0,43.0,93.0,55.0,98.0,66.0,38.0,45.0,50.0,57.0,90.0,106.0,32.0,37.0,65.0,73.0,51.0,31.0,66.0,67.0,59.0,67.0,67.0,72.0,55.0,34.0,39.0,81.0,42.0,107.0,31.0,59.0,47.0,32.0,33.0,39.0,58.0,57.0,90.0,69.0,51.0,46.0,50.0,83.0,512.0
