Precision,Recall,F1-score,SDTED
0.9230769230769231,0.96,0.9411764705882353,0.624332977588047
0.875,0.84,0.8571428571428572,0.6200640341515475
0.8636363636363636,0.76,0.8085106382978724,0.5048025613660618
0.8095238095238095,0.68,0.7391304347826089,0.5048025613660618
0.95,0.76,0.8444444444444444,0.4898612593383138
0.7916666666666666,0.76,0.7755102040816326,0.5218783351120597
0.84,0.84,0.8399999999999999,0.5795090715048026
0.8,0.8,0.8000000000000002,0.6435432230522946
0.8518518518518519,0.92,0.8846153846153846,0.5901814300960513
0.95,0.76,0.8444444444444444,0.4973319103521878
0.8275862068965517,0.96,0.888888888888889,0.608324439701174
0.9090909090909091,0.8,0.8510638297872342,0.5197438633938101
0.75,0.84,0.7924528301886793,0.5859124866595518
0.88,0.88,0.88,0.6029882604055496
0.8571428571428571,0.96,0.9056603773584904,0.6125933831376734
0.88,0.88,0.88,0.6125933831376734
0.8846153846153846,0.92,0.9019607843137256,0.5186766275346852
0.8214285714285714,0.92,0.8679245283018867,0.5965848452508005
0.8636363636363636,0.76,0.8085106382978724,0.5154749199573105
0.92,0.92,0.92,0.5613660618996799
0.8333333333333334,0.8,0.816326530612245,0.5314834578441836
0.7419354838709677,0.92,0.8214285714285714,0.6937033084311632
0.875,0.84,0.8571428571428572,0.5410885805763074
0.8,0.8,0.8000000000000002,0.6051227321237993
0.9090909090909091,0.8,0.8510638297872342,0.5250800426894344
0.7666666666666667,0.92,0.8363636363636363,0.5955176093916756
0.88,0.88,0.88,0.6702241195304162
0.9230769230769231,0.96,0.9411764705882353,0.5784418356456777
0.875,0.84,0.8571428571428572,0.5421558164354322
0.875,0.84,0.8571428571428572,0.5421558164354322
0.8148148148148148,0.88,0.8461538461538461,0.5635005336179295
1.0,0.8,0.888888888888889,0.5208110992529349
1.0,0.84,0.9130434782608696,0.5026680896478122
0.7916666666666666,0.76,0.7755102040816326,0.5709711846318036
0.8275862068965517,0.96,0.888888888888889,0.5133404482390609
0.8846153846153846,0.92,0.9019607843137256,0.6424759871931697
0.9166666666666666,0.88,0.8979591836734694,0.5421558164354322
0.84,0.84,0.8399999999999999,0.5474919957310566
0.8333333333333334,0.8,0.816326530612245,0.575240128068303
0.8333333333333334,0.8,0.816326530612245,0.6040554962646745
0.7931034482758621,0.92,0.851851851851852,0.5741728922091782
0.8846153846153846,0.92,0.9019607843137256,0.6531483457844184
0.8148148148148148,0.88,0.8461538461538461,0.648879402347919
0.84,0.84,0.8399999999999999,0.5485592315901815
0.9523809523809523,0.8,0.8695652173913043,0.5069370330843117
0.7857142857142857,0.88,0.830188679245283,0.6552828175026681
0.8461538461538461,0.88,0.8627450980392156,0.6755602988260405
0.84,0.84,0.8399999999999999,0.5805763073639274
0.8461538461538461,0.88,0.8627450980392156,0.5229455709711847
0.875,0.84,0.8571428571428572,0.5293489861259338
1.0,0.8,0.888888888888889,0.4994663820704376
0.875,0.84,0.8571428571428572,0.5635005336179295
0.8846153846153846,0.92,0.9019607843137256,0.5560298826040555
0.8636363636363636,0.76,0.8085106382978724,0.5101387406616862
0.8518518518518519,0.92,0.8846153846153846,0.6990394877267876
0.8947368421052632,0.68,0.7727272727272727,0.5101387406616862
0.8333333333333334,0.8,0.816326530612245,0.7417289220917822
0.8461538461538461,0.88,0.8627450980392156,0.5250800426894344
0.8275862068965517,0.96,0.888888888888889,0.647812166488794
0.8181818181818182,0.72,0.7659574468085107,0.49413020277481323
1.0,0.88,0.9361702127659575,0.5901814300960513
0.875,0.84,0.8571428571428572,0.5464247598719316
1.0,0.88,0.9361702127659575,0.5314834578441836
0.8076923076923077,0.84,0.8235294117647058,0.6499466382070438
0.8260869565217391,0.76,0.7916666666666667,0.6136606189967984
0.8636363636363636,0.76,0.8085106382978724,0.496264674493063
0.8333333333333334,0.8,0.816326530612245,0.575240128068303
0.9166666666666666,0.88,0.8979591836734694,0.5485592315901815
0.8,0.8,0.8000000000000002,0.5560298826040555
0.7857142857142857,0.88,0.830188679245283,0.6755602988260405
0.95,0.76,0.8444444444444444,0.5325506937033084
0.9130434782608695,0.84,0.8749999999999999,0.5378868729989328
0.84,0.84,0.8399999999999999,0.5923159018143009
0.9583333333333334,0.92,0.9387755102040817,0.544290288153682
0.8846153846153846,0.92,0.9019607843137256,0.5976520811099253
0.875,0.84,0.8571428571428572,0.5389541088580576
0.7666666666666667,0.92,0.8363636363636363,0.6616862326574173
0.9130434782608695,0.84,0.8749999999999999,0.5773745997865528
0.8518518518518519,0.92,0.8846153846153846,0.6414087513340448
0.8571428571428571,0.96,0.9056603773584904,0.5005336179295624
0.7931034482758621,0.92,0.851851851851852,0.6200640341515475
0.8846153846153846,0.92,0.9019607843137256,0.6392742796157951
0.8148148148148148,0.88,0.8461538461538461,0.6531483457844184
0.8846153846153846,0.92,0.9019607843137256,0.6883671291355389
