,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51,G_52,G_53,G_54,G_55,G_56,G_57,G_58,G_59,G_60,G_61,G_62,G_63,G_64,G_65,G_66,G_67,G_68,G_69,G_70,G_71,G_72,G_73,G_74,G_75,G_76,G_77,G_78,G_79,G_80,G_81,G_82,G_83,G_84,G_85,G_86,G_87,G_88,G_89,G_90,G_91,G_92,G_93,G_94,G_95,G_96,G_97,G_98,G_99,G_100,G_101
G_base,0,352.0,356.0,464.0,464.0,478.0,448.0,394.0,334.0,384.0,471.0,367.0,450.0,388.0,372.0,363.0,363.0,451.0,378.0,454.0,411.0,439.0,287.0,430.0,370.0,445.0,379.0,309.0,395.0,429.0,429.0,409.0,449.0,466.0,402.0,456.0,335.0,429.0,424.0,398.0,371.0,399.0,325.0,329.0,423.0,462.0,323.0,304.0,393.0,447.0,441.0,469.0,409.0,416.0,459.0,282.0,459.0,242.0,445.0,330.0,474.0,384.0,425.0,439.0,328.0,362.0,472.0,398.0,423.0,416.0,304.0,438.0,433.0,382.0,427.0,377.0,432.0,317.0,396.0,336.0,468.0,356.0,338.0,325.0,292.0,405.0,384.0,444.0,430.0,305.0,401.0,443.0,379.0,463.0,310.0,464.0,365.0,320.0,385.0,356.0,343.0,937.0
