,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_13,54.0,220.0,157.0,120.0,240.0,230.0,315.0,86.0,292.0,197.0,277.0,164.0,116.0,0.0,139.0,44.0,44.0,144.0,126.0,61.0,160.0,249.0,144.0,41.0,134.0,60.0,241.0,240.0,258.0,315.0,119.0,476.0,27.0,126.0,46.0,113.0,77.0,229.0,117.0,39.0,236.0,43.0,137.0,65.0,179.0,176.0,239.0,295.0,27.0,218.0,63.0,1120.0
G_14,98.0,99.0,272.0,234.0,356.0,354.0,436.0,199.0,179.0,86.0,396.0,278.0,43.0,139.0,0.0,163.0,121.0,259.0,47.0,179.0,276.0,372.0,26.0,122.0,22.0,104.0,353.0,353.0,138.0,200.0,236.0,356.0,142.0,240.0,109.0,235.0,199.0,125.0,43.0,120.0,121.0,123.0,22.0,105.0,294.0,296.0,357.0,181.0,148.0,336.0,100.0,1240.0
G_15,79.0,242.0,139.0,101.0,220.0,218.0,299.0,58.0,312.0,224.0,253.0,142.0,139.0,44.0,163.0,0.0,59.0,118.0,137.0,46.0,139.0,233.0,156.0,59.0,157.0,74.0,214.0,220.0,277.0,339.0,105.0,494.0,39.0,101.0,67.0,99.0,60.0,259.0,136.0,57.0,255.0,60.0,164.0,86.0,165.0,159.0,224.0,321.0,36.0,195.0,79.0,1100.0
G_16,43.0,200.0,176.0,145.0,261.0,256.0,340.0,103.0,271.0,188.0,297.0,178.0,98.0,44.0,121.0,59.0,0.0,159.0,105.0,83.0,179.0,275.0,117.0,21.0,121.0,42.0,256.0,261.0,231.0,297.0,137.0,457.0,40.0,143.0,25.0,136.0,103.0,222.0,105.0,19.0,220.0,30.0,127.0,50.0,199.0,199.0,257.0,283.0,44.0,239.0,42.0,1140.0
G_17,177.0,344.0,45.0,45.0,125.0,120.0,206.0,92.0,416.0,321.0,161.0,47.0,236.0,144.0,259.0,118.0,159.0,0.0,239.0,102.0,44.0,136.0,259.0,161.0,253.0,184.0,124.0,121.0,382.0,442.0,44.0,594.0,146.0,43.0,161.0,44.0,86.0,360.0,239.0,163.0,361.0,167.0,262.0,187.0,69.0,67.0,123.0,420.0,142.0,99.0,182.0,1000.0
G_18,85.0,128.0,258.0,219.0,340.0,336.0,420.0,180.0,196.0,108.0,374.0,257.0,28.0,126.0,47.0,137.0,105.0,239.0,0.0,165.0,265.0,356.0,42.0,103.0,50.0,84.0,339.0,342.0,163.0,226.0,222.0,385.0,120.0,223.0,108.0,222.0,182.0,149.0,25.0,102.0,141.0,108.0,43.0,92.0,282.0,281.0,345.0,206.0,124.0,317.0,86.0,1220.0
G_19,91.0,262.0,119.0,71.0,193.0,193.0,282.0,54.0,328.0,239.0,233.0,127.0,154.0,61.0,179.0,46.0,83.0,102.0,165.0,0.0,113.0,217.0,181.0,75.0,173.0,102.0,200.0,194.0,296.0,357.0,88.0,514.0,68.0,81.0,82.0,80.0,36.0,279.0,163.0,77.0,273.0,75.0,183.0,109.0,142.0,146.0,200.0,338.0,59.0,178.0,104.0,1080.0
G_20,194.0,360.0,25.0,63.0,103.0,104.0,185.0,110.0,431.0,340.0,139.0,35.0,257.0,160.0,276.0,139.0,179.0,44.0,265.0,113.0,0.0,123.0,275.0,179.0,275.0,199.0,100.0,97.0,393.0,455.0,67.0,615.0,164.0,59.0,178.0,66.0,98.0,377.0,260.0,181.0,377.0,175.0,283.0,207.0,50.0,52.0,105.0,438.0,157.0,78.0,198.0,980.0
G_21,287.0,454.0,114.0,155.0,40.0,35.0,81.0,196.0,529.0,433.0,40.0,122.0,349.0,249.0,372.0,233.0,275.0,136.0,356.0,217.0,123.0,0.0,375.0,274.0,364.0,296.0,40.0,42.0,493.0,550.0,162.0,709.0,252.0,154.0,277.0,153.0,192.0,465.0,352.0,272.0,471.0,274.0,376.0,296.0,97.0,96.0,42.0,531.0,257.0,61.0,297.0,880.0
G_22,98.0,102.0,274.0,240.0,360.0,358.0,439.0,200.0,177.0,89.0,394.0,276.0,43.0,144.0,26.0,156.0,117.0,259.0,42.0,181.0,275.0,375.0,0.0,122.0,24.0,100.0,355.0,359.0,135.0,197.0,244.0,360.0,141.0,242.0,122.0,237.0,198.0,122.0,44.0,120.0,125.0,123.0,31.0,118.0,296.0,295.0,359.0,182.0,142.0,334.0,95.0,1240.0
G_23,36.0,200.0,175.0,135.0,260.0,252.0,341.0,103.0,268.0,178.0,300.0,177.0,99.0,41.0,122.0,59.0,21.0,161.0,103.0,75.0,179.0,274.0,122.0,0.0,117.0,37.0,258.0,255.0,233.0,297.0,136.0,452.0,46.0,140.0,21.0,131.0,99.0,217.0,103.0,22.0,215.0,19.0,120.0,51.0,200.0,197.0,259.0,281.0,40.0,239.0,45.0,1140.0
G_24,87.0,103.0,275.0,230.0,353.0,347.0,432.0,202.0,173.0,85.0,392.0,276.0,33.0,134.0,22.0,157.0,121.0,253.0,50.0,173.0,275.0,364.0,24.0,117.0,0.0,98.0,349.0,356.0,134.0,196.0,238.0,352.0,139.0,234.0,115.0,230.0,191.0,116.0,40.0,116.0,114.0,113.0,22.0,104.0,289.0,295.0,353.0,176.0,139.0,334.0,101.0,1240.0
G_25,17.0,178.0,195.0,159.0,282.0,275.0,357.0,117.0,251.0,160.0,315.0,196.0,76.0,60.0,104.0,74.0,42.0,184.0,84.0,102.0,199.0,296.0,100.0,37.0,98.0,0.0,276.0,279.0,214.0,276.0,159.0,439.0,61.0,161.0,38.0,152.0,117.0,197.0,82.0,37.0,196.0,38.0,102.0,26.0,217.0,214.0,278.0,261.0,64.0,252.0,24.0,1160.0
G_26,274.0,436.0,100.0,140.0,28.0,26.0,96.0,172.0,510.0,418.0,56.0,98.0,338.0,241.0,353.0,214.0,256.0,124.0,339.0,200.0,100.0,40.0,355.0,258.0,349.0,276.0,0.0,25.0,471.0,536.0,144.0,691.0,239.0,137.0,255.0,138.0,177.0,459.0,335.0,260.0,453.0,255.0,358.0,277.0,85.0,86.0,30.0,515.0,234.0,38.0,276.0,900.0
G_27,273.0,435.0,101.0,143.0,22.0,24.0,109.0,180.0,514.0,415.0,63.0,103.0,338.0,240.0,353.0,220.0,261.0,121.0,342.0,194.0,97.0,42.0,359.0,255.0,356.0,279.0,25.0,0.0,477.0,534.0,144.0,690.0,241.0,140.0,255.0,136.0,179.0,454.0,336.0,259.0,454.0,259.0,360.0,287.0,87.0,80.0,25.0,514.0,234.0,42.0,277.0,900.0
G_28,213.0,64.0,390.0,352.0,476.0,469.0,556.0,316.0,59.0,87.0,518.0,389.0,156.0,258.0,138.0,277.0,231.0,382.0,163.0,296.0,393.0,493.0,135.0,233.0,134.0,214.0,471.0,477.0,0.0,80.0,354.0,242.0,254.0,354.0,235.0,348.0,317.0,45.0,162.0,234.0,42.0,236.0,143.0,225.0,408.0,415.0,473.0,64.0,262.0,453.0,216.0,1360.0
G_29,269.0,120.0,446.0,415.0,535.0,527.0,616.0,375.0,37.0,142.0,574.0,456.0,215.0,315.0,200.0,339.0,297.0,442.0,226.0,357.0,455.0,550.0,197.0,297.0,196.0,276.0,536.0,534.0,80.0,0.0,413.0,183.0,319.0,418.0,297.0,411.0,373.0,97.0,217.0,295.0,98.0,295.0,203.0,288.0,470.0,469.0,533.0,47.0,321.0,516.0,272.0,1420.0
G_30,160.0,325.0,58.0,29.0,147.0,139.0,218.0,65.0,393.0,299.0,184.0,65.0,218.0,119.0,236.0,105.0,137.0,44.0,222.0,88.0,67.0,162.0,244.0,136.0,238.0,159.0,144.0,144.0,354.0,413.0,0.0,579.0,121.0,25.0,139.0,23.0,71.0,340.0,223.0,140.0,337.0,145.0,237.0,163.0,85.0,90.0,144.0,395.0,121.0,120.0,162.0,1020.0
G_31,431.0,287.0,613.0,569.0,695.0,690.0,773.0,538.0,203.0,302.0,735.0,617.0,379.0,476.0,356.0,494.0,457.0,594.0,385.0,514.0,615.0,709.0,360.0,452.0,352.0,439.0,691.0,690.0,242.0,183.0,579.0,0.0,481.0,577.0,453.0,569.0,531.0,258.0,375.0,457.0,263.0,455.0,365.0,445.0,632.0,631.0,692.0,205.0,477.0,676.0,435.0,1580.0
G_32,64.0,227.0,154.0,126.0,242.0,238.0,323.0,81.0,297.0,209.0,278.0,164.0,119.0,27.0,142.0,39.0,40.0,146.0,120.0,68.0,164.0,252.0,141.0,46.0,139.0,61.0,239.0,241.0,254.0,319.0,121.0,481.0,0.0,126.0,48.0,117.0,83.0,243.0,123.0,38.0,240.0,48.0,149.0,65.0,180.0,183.0,246.0,301.0,25.0,219.0,58.0,1120.0
G_33,155.0,322.0,63.0,21.0,141.0,137.0,222.0,65.0,395.0,301.0,177.0,67.0,216.0,126.0,240.0,101.0,143.0,43.0,223.0,81.0,59.0,154.0,242.0,140.0,234.0,161.0,137.0,140.0,354.0,418.0,25.0,577.0,126.0,0.0,141.0,23.0,62.0,340.0,223.0,142.0,333.0,141.0,243.0,167.0,80.0,89.0,136.0,401.0,120.0,115.0,162.0,1020.0
G_34,38.0,195.0,175.0,139.0,260.0,253.0,337.0,101.0,276.0,180.0,300.0,175.0,98.0,46.0,109.0,67.0,25.0,161.0,108.0,82.0,178.0,277.0,122.0,21.0,115.0,38.0,255.0,255.0,235.0,297.0,139.0,453.0,48.0,141.0,0.0,133.0,100.0,219.0,99.0,24.0,216.0,25.0,121.0,48.0,196.0,196.0,256.0,274.0,49.0,238.0,41.0,1140.0
G_35,147.0,315.0,54.0,22.0,140.0,133.0,221.0,65.0,389.0,299.0,181.0,61.0,210.0,113.0,235.0,99.0,136.0,44.0,222.0,80.0,66.0,153.0,237.0,131.0,230.0,152.0,138.0,136.0,348.0,411.0,23.0,569.0,117.0,23.0,133.0,0.0,56.0,329.0,216.0,133.0,329.0,135.0,236.0,162.0,75.0,76.0,138.0,392.0,120.0,120.0,156.0,1020.0
G_36,110.0,277.0,95.0,60.0,176.0,168.0,262.0,27.0,351.0,262.0,214.0,106.0,174.0,77.0,199.0,60.0,103.0,86.0,182.0,36.0,98.0,192.0,198.0,99.0,191.0,117.0,177.0,179.0,317.0,373.0,71.0,531.0,83.0,62.0,100.0,56.0,0.0,293.0,176.0,93.0,291.0,91.0,205.0,125.0,121.0,118.0,181.0,351.0,80.0,159.0,119.0,1060.0
G_37,191.0,45.0,374.0,334.0,456.0,446.0,536.0,300.0,82.0,60.0,494.0,380.0,138.0,229.0,125.0,259.0,222.0,360.0,149.0,279.0,377.0,465.0,122.0,217.0,116.0,197.0,459.0,454.0,45.0,97.0,340.0,258.0,243.0,340.0,219.0,329.0,293.0,0.0,138.0,216.0,21.0,217.0,124.0,210.0,394.0,390.0,450.0,82.0,243.0,433.0,201.0,1340.0
G_38,77.0,120.0,260.0,218.0,338.0,331.0,415.0,182.0,198.0,103.0,376.0,258.0,22.0,117.0,43.0,136.0,105.0,239.0,25.0,163.0,260.0,352.0,44.0,103.0,40.0,82.0,335.0,336.0,162.0,217.0,223.0,375.0,123.0,223.0,99.0,216.0,176.0,138.0,0.0,100.0,138.0,104.0,47.0,91.0,281.0,273.0,335.0,195.0,122.0,316.0,78.0,1220.0
G_39,37.0,204.0,173.0,137.0,255.0,250.0,341.0,101.0,275.0,180.0,293.0,182.0,93.0,39.0,120.0,57.0,19.0,163.0,102.0,77.0,181.0,272.0,120.0,22.0,116.0,37.0,260.0,259.0,234.0,295.0,140.0,457.0,38.0,142.0,24.0,133.0,93.0,216.0,100.0,0.0,213.0,25.0,124.0,49.0,198.0,199.0,257.0,274.0,47.0,233.0,47.0,1140.0
G_40,187.0,43.0,372.0,330.0,453.0,446.0,536.0,298.0,77.0,62.0,492.0,376.0,135.0,236.0,121.0,255.0,220.0,361.0,141.0,273.0,377.0,471.0,125.0,215.0,114.0,196.0,453.0,454.0,42.0,98.0,337.0,263.0,240.0,333.0,216.0,329.0,291.0,21.0,138.0,213.0,0.0,214.0,119.0,207.0,389.0,398.0,454.0,86.0,239.0,433.0,199.0,1340.0
G_41,34.0,201.0,175.0,134.0,254.0,254.0,335.0,105.0,272.0,184.0,293.0,187.0,100.0,43.0,123.0,60.0,30.0,167.0,108.0,75.0,175.0,274.0,123.0,19.0,113.0,38.0,255.0,259.0,236.0,295.0,145.0,455.0,48.0,141.0,25.0,135.0,91.0,217.0,104.0,25.0,214.0,0.0,126.0,47.0,200.0,199.0,260.0,279.0,38.0,237.0,47.0,1140.0
G_42,101.0,108.0,278.0,236.0,361.0,357.0,434.0,204.0,180.0,85.0,400.0,279.0,49.0,137.0,22.0,164.0,127.0,262.0,43.0,183.0,283.0,376.0,31.0,120.0,22.0,102.0,358.0,360.0,143.0,203.0,237.0,365.0,149.0,243.0,121.0,236.0,205.0,124.0,47.0,124.0,119.0,126.0,0.0,105.0,296.0,302.0,360.0,184.0,145.0,338.0,112.0,1240.0
G_43,33.0,187.0,200.0,167.0,283.0,278.0,353.0,123.0,264.0,170.0,325.0,201.0,92.0,65.0,105.0,86.0,50.0,187.0,92.0,109.0,207.0,296.0,118.0,51.0,104.0,26.0,277.0,287.0,225.0,288.0,163.0,445.0,65.0,167.0,48.0,162.0,125.0,210.0,91.0,49.0,207.0,47.0,105.0,0.0,226.0,222.0,285.0,267.0,70.0,265.0,34.0,1160.0
G_44,211.0,377.0,37.0,82.0,83.0,80.0,159.0,128.0,448.0,358.0,127.0,50.0,272.0,179.0,294.0,165.0,199.0,69.0,282.0,142.0,50.0,97.0,296.0,200.0,289.0,217.0,85.0,87.0,408.0,470.0,85.0,632.0,180.0,80.0,196.0,75.0,121.0,394.0,281.0,198.0,389.0,200.0,296.0,226.0,0.0,30.0,78.0,454.0,182.0,62.0,218.0,960.0
G_45,217.0,373.0,41.0,88.0,86.0,82.0,162.0,120.0,452.0,358.0,122.0,43.0,276.0,176.0,296.0,159.0,199.0,67.0,281.0,146.0,52.0,96.0,295.0,197.0,295.0,214.0,86.0,80.0,415.0,469.0,90.0,631.0,183.0,89.0,196.0,76.0,118.0,390.0,273.0,199.0,398.0,199.0,302.0,222.0,30.0,0.0,88.0,453.0,184.0,67.0,217.0,960.0
G_46,271.0,435.0,101.0,141.0,21.0,24.0,102.0,186.0,513.0,416.0,70.0,110.0,336.0,239.0,357.0,224.0,257.0,123.0,345.0,200.0,105.0,42.0,359.0,259.0,353.0,278.0,30.0,25.0,473.0,533.0,144.0,692.0,246.0,136.0,256.0,138.0,181.0,450.0,335.0,257.0,454.0,260.0,360.0,285.0,78.0,88.0,0.0,516.0,243.0,39.0,279.0,900.0
G_47,253.0,111.0,433.0,396.0,519.0,503.0,591.0,360.0,30.0,120.0,558.0,432.0,201.0,295.0,181.0,321.0,283.0,420.0,206.0,338.0,438.0,531.0,182.0,281.0,176.0,261.0,515.0,514.0,64.0,47.0,395.0,205.0,301.0,401.0,274.0,392.0,351.0,82.0,195.0,274.0,86.0,279.0,184.0,267.0,454.0,453.0,516.0,0.0,302.0,496.0,261.0,1400.0
G_48,61.0,228.0,159.0,119.0,240.0,237.0,317.0,84.0,296.0,206.0,277.0,165.0,126.0,27.0,148.0,36.0,44.0,142.0,124.0,59.0,157.0,257.0,142.0,40.0,139.0,64.0,234.0,234.0,262.0,321.0,121.0,477.0,25.0,120.0,49.0,120.0,80.0,243.0,122.0,47.0,239.0,38.0,145.0,70.0,182.0,184.0,243.0,302.0,0.0,216.0,63.0,1120.0
G_49,250.0,420.0,79.0,116.0,45.0,42.0,117.0,159.0,492.0,395.0,76.0,91.0,315.0,218.0,336.0,195.0,239.0,99.0,317.0,178.0,78.0,61.0,334.0,239.0,334.0,252.0,38.0,42.0,453.0,516.0,120.0,676.0,219.0,115.0,238.0,120.0,159.0,433.0,316.0,233.0,433.0,237.0,338.0,265.0,62.0,67.0,39.0,496.0,216.0,0.0,258.0,920.0
G_50,22.0,183.0,193.0,165.0,283.0,275.0,360.0,119.0,253.0,170.0,317.0,198.0,81.0,63.0,100.0,79.0,42.0,182.0,86.0,104.0,198.0,297.0,95.0,45.0,101.0,24.0,276.0,277.0,216.0,272.0,162.0,435.0,58.0,162.0,41.0,156.0,119.0,201.0,78.0,47.0,199.0,47.0,112.0,34.0,218.0,217.0,279.0,261.0,63.0,258.0,0.0,1160.0
G_51,1160.0,1320.0,980.0,1020.0,900.0,900.0,820.0,1060.0,1400.0,1300.0,860.0,980.0,1220.0,1120.0,1240.0,1100.0,1140.0,1000.0,1220.0,1080.0,980.0,880.0,1240.0,1140.0,1240.0,1160.0,900.0,900.0,1360.0,1420.0,1020.0,1580.0,1120.0,1020.0,1140.0,1020.0,1060.0,1340.0,1220.0,1140.0,1340.0,1140.0,1240.0,1160.0,960.0,960.0,900.0,1400.0,1120.0,920.0,1160.0,0.0
