,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_10,2925.0,2587.0,2586.0,2574.0,2352.0,6382.0,2516.0,2825.0,6154.0,4691.0,0.0,2603.0,2621.0,804.0,2560.0,6667.0,6648.0,2521.0,11857.0,9846.0,2444.0,2798.0,6380.0,2792.0,6070.0,2500.0,2877.0,13772.0,3081.0,10095.0,6112.0,4400.0,8526.0,3019.0,2843.0,6165.0,6225.0,6061.0,4481.0,2465.0,6648.0,2356.0,2784.0,8102.0,4361.0,2555.0,6104.0,4550.0,6145.0,2458.0,2322.0,95898.0
G_11,4314.0,404.0,448.0,4242.0,4242.0,4166.0,4192.0,832.0,8091.0,6331.0,2603.0,0.0,4230.0,2461.0,791.0,4514.0,4506.0,4380.0,13632.0,11690.0,652.0,4386.0,8042.0,810.0,8088.0,570.0,600.0,11593.0,963.0,11912.0,7968.0,2223.0,6393.0,4522.0,4375.0,8156.0,4044.0,7867.0,6232.0,4180.0,4557.0,553.0,807.0,5973.0,6318.0,4259.0,3906.0,2479.0,3972.0,4241.0,762.0,98246.0
G_12,860.0,4171.0,4130.0,661.0,588.0,7838.0,556.0,4490.0,4422.0,2907.0,2621.0,4230.0,0.0,2432.0,4463.0,8218.0,8300.0,663.0,9930.0,7877.0,4361.0,811.0,4427.0,4432.0,4420.0,4203.0,4409.0,15299.0,4677.0,8226.0,4299.0,6031.0,10103.0,993.0,688.0,4325.0,7825.0,4305.0,2666.0,602.0,8292.0,4254.0,4541.0,9638.0,2545.0,614.0,7773.0,6200.0,7726.0,639.0,4263.0,94354.0
G_13,2602.0,2442.0,2325.0,2574.0,2481.0,6142.0,2481.0,2657.0,6289.0,4590.0,804.0,2461.0,2432.0,0.0,2697.0,6303.0,6455.0,2614.0,11703.0,9821.0,2565.0,2787.0,6195.0,2694.0,6287.0,2339.0,2638.0,13526.0,2748.0,9998.0,6101.0,4214.0,8235.0,2781.0,2496.0,6331.0,6046.0,6226.0,4385.0,2337.0,6363.0,2496.0,2782.0,7947.0,4391.0,2579.0,5989.0,4393.0,5886.0,2503.0,2512.0,96182.0
G_14,4613.0,690.0,817.0,4232.0,4238.0,4562.0,4253.0,939.0,8008.0,6406.0,2560.0,791.0,4463.0,2697.0,0.0,4732.0,4651.0,4385.0,13694.0,11757.0,884.0,4537.0,8179.0,752.0,7989.0,703.0,998.0,11715.0,1168.0,11913.0,8077.0,2514.0,6541.0,4771.0,4600.0,8196.0,4362.0,7902.0,6340.0,4340.0,4691.0,654.0,739.0,6215.0,6265.0,4267.0,4287.0,2654.0,4359.0,4278.0,728.0,97937.0
G_15,7799.0,4537.0,4541.0,8307.0,8270.0,921.0,8209.0,4155.0,11940.0,10002.0,6667.0,4514.0,8218.0,6303.0,4732.0,0.0,724.0,8363.0,17300.0,15725.0,4622.0,8376.0,11646.0,4676.0,12068.0,4413.0,4333.0,8155.0,4198.0,15459.0,12041.0,2684.0,2321.0,7959.0,8098.0,12219.0,862.0,11965.0,10117.0,8284.0,621.0,4622.0,4728.0,2660.0,10317.0,8291.0,874.0,2680.0,830.0,8258.0,4736.0,102119.0
G_16,7825.0,4405.0,4442.0,8326.0,8320.0,762.0,8306.0,4335.0,11988.0,10061.0,6648.0,4506.0,8300.0,6455.0,4651.0,724.0,0.0,8468.0,17475.0,15834.0,4705.0,8317.0,11761.0,4700.0,12121.0,4530.0,4310.0,8098.0,4373.0,15475.0,12059.0,2654.0,2484.0,7985.0,8251.0,12266.0,773.0,11964.0,10044.0,8383.0,782.0,4648.0,4481.0,2727.0,10329.0,8356.0,821.0,2624.0,778.0,8312.0,4754.0,102091.0
G_17,1074.0,4343.0,4386.0,654.0,515.0,8102.0,479.0,4512.0,4243.0,2803.0,2521.0,4380.0,663.0,2614.0,4385.0,8363.0,8468.0,0.0,9929.0,7856.0,4450.0,536.0,4506.0,4360.0,4266.0,4245.0,4624.0,15413.0,4769.0,8228.0,4223.0,6056.0,10266.0,1085.0,983.0,4385.0,7993.0,4288.0,2558.0,527.0,8366.0,4324.0,4557.0,9705.0,2563.0,461.0,7884.0,6323.0,7962.0,479.0,4248.0,94258.0
G_18,10012.0,13713.0,13649.0,10151.0,9832.0,17465.0,9925.0,13527.0,6245.0,8149.0,11857.0,13632.0,9930.0,11703.0,13694.0,17300.0,17475.0,9929.0,0.0,2692.0,13840.0,10240.0,6221.0,13858.0,6320.0,13497.0,13654.0,24814.0,13658.0,2528.0,6328.0,15505.0,19203.0,10084.0,9899.0,6507.0,17356.0,6412.0,7919.0,9955.0,17301.0,13707.0,13799.0,19180.0,8035.0,10019.0,17279.0,15429.0,17192.0,9850.0,13580.0,85373.0
G_19,8403.0,11712.0,11672.0,8063.0,7809.0,15470.0,7836.0,11853.0,4191.0,6601.0,9846.0,11690.0,7877.0,9821.0,11757.0,15725.0,15834.0,7856.0,2692.0,0.0,11795.0,8145.0,4633.0,11808.0,4295.0,11578.0,11907.0,22759.0,12083.0,965.0,4183.0,13484.0,17607.0,8504.0,8076.0,4170.0,15300.0,4364.0,6265.0,7831.0,15738.0,11632.0,11927.0,17092.0,6108.0,7959.0,15224.0,13620.0,15251.0,7904.0,11517.0,86761.0
G_20,4547.0,633.0,651.0,4273.0,4350.0,4441.0,4291.0,965.0,8172.0,6526.0,2444.0,652.0,4361.0,2565.0,884.0,4622.0,4705.0,4450.0,13840.0,11795.0,0.0,4495.0,8187.0,896.0,8083.0,694.0,936.0,11732.0,1099.0,12138.0,8083.0,2444.0,6498.0,4727.0,4558.0,8170.0,4267.0,7875.0,6511.0,4283.0,4657.0,510.0,929.0,6089.0,6422.0,4404.0,4125.0,2646.0,4246.0,4361.0,646.0,98013.0
G_21,1032.0,4364.0,4448.0,757.0,785.0,7953.0,732.0,4556.0,4469.0,2985.0,2798.0,4386.0,811.0,2787.0,4537.0,8376.0,8317.0,536.0,10240.0,8145.0,4495.0,0.0,4713.0,4551.0,4600.0,4433.0,4612.0,15376.0,4762.0,8404.0,4608.0,6157.0,10235.0,1074.0,991.0,4614.0,7949.0,4380.0,2817.0,758.0,8348.0,4451.0,4467.0,9668.0,2954.0,716.0,7901.0,6336.0,8019.0,858.0,4538.0,94590.0
G_22,4308.0,8075.0,8097.0,4555.0,4420.0,11814.0,4446.0,8006.0,906.0,2539.0,6380.0,8042.0,4427.0,6195.0,8179.0,11646.0,11761.0,4506.0,6221.0,4633.0,8187.0,4713.0,0.0,8268.0,928.0,7960.0,8016.0,19154.0,8049.0,4407.0,949.0,9853.0,13560.0,4511.0,4380.0,1158.0,11695.0,969.0,2629.0,4477.0,11691.0,8089.0,8268.0,13510.0,2799.0,4525.0,11613.0,9874.0,11556.0,4348.0,8081.0,90960.0
G_23,4608.0,583.0,780.0,4388.0,4313.0,4485.0,4217.0,966.0,8182.0,6470.0,2792.0,810.0,4432.0,2694.0,752.0,4676.0,4700.0,4360.0,13858.0,11808.0,896.0,4551.0,8268.0,0.0,8248.0,672.0,1037.0,11502.0,1040.0,12121.0,8158.0,2428.0,6360.0,4724.0,4569.0,8361.0,4310.0,7996.0,6528.0,4393.0,4644.0,776.0,645.0,6161.0,6530.0,4277.0,4273.0,2686.0,4346.0,4295.0,958.0,98385.0
G_24,4690.0,8118.0,8130.0,4402.0,4217.0,11941.0,4270.0,8247.0,672.0,2852.0,6070.0,8088.0,4420.0,6287.0,7989.0,12068.0,12121.0,4266.0,6320.0,4295.0,8083.0,4600.0,928.0,8248.0,0.0,7952.0,8269.0,19118.0,8487.0,4567.0,706.0,9866.0,13940.0,4815.0,4650.0,816.0,11732.0,670.0,2678.0,4271.0,12096.0,7959.0,8321.0,13520.0,2523.0,4297.0,11602.0,9996.0,11657.0,4241.0,7787.0,90512.0
G_25,4321.0,528.0,504.0,4253.0,4121.0,4293.0,4122.0,674.0,7892.0,6237.0,2500.0,570.0,4203.0,2339.0,703.0,4413.0,4530.0,4245.0,13497.0,11578.0,694.0,4433.0,7960.0,672.0,7952.0,0.0,732.0,11568.0,789.0,11742.0,7917.0,2295.0,6297.0,4471.0,4335.0,8083.0,4124.0,7867.0,6233.0,4171.0,4477.0,567.0,792.0,6017.0,6190.0,4208.0,4090.0,2406.0,4078.0,4143.0,670.0,98095.0
G_26,4122.0,718.0,692.0,4540.0,4506.0,4327.0,4473.0,684.0,8269.0,6383.0,2877.0,600.0,4409.0,2638.0,998.0,4333.0,4310.0,4624.0,13654.0,11907.0,936.0,4612.0,8016.0,1037.0,8269.0,732.0,0.0,11719.0,767.0,11991.0,8187.0,2476.0,6167.0,4389.0,4465.0,8395.0,4232.0,8179.0,6438.0,4437.0,4433.0,823.0,1055.0,6218.0,6519.0,4534.0,4252.0,2630.0,4200.0,4511.0,958.0,98405.0
G_27,15312.0,11393.0,11545.0,15312.0,15304.0,7930.0,15223.0,11786.0,19148.0,17449.0,13772.0,11593.0,15299.0,13526.0,11715.0,8155.0,8098.0,15413.0,24814.0,22759.0,11732.0,15376.0,19154.0,11502.0,19118.0,11568.0,11719.0,0.0,11726.0,23044.0,19094.0,9698.0,6208.0,15551.0,15364.0,19244.0,7767.0,18953.0,17458.0,15292.0,8152.0,11661.0,11679.0,5986.0,17484.0,15279.0,7836.0,9885.0,7867.0,15281.0,11869.0,109362.0
G_28,4199.0,928.0,1016.0,4739.0,4643.0,4617.0,4530.0,566.0,8279.0,6358.0,3081.0,963.0,4677.0,2748.0,1168.0,4198.0,4373.0,4769.0,13658.0,12083.0,1099.0,4762.0,8049.0,1040.0,8487.0,789.0,767.0,11726.0,0.0,11844.0,8502.0,2729.0,6014.0,4357.0,4399.0,8619.0,4446.0,8330.0,6507.0,4714.0,4180.0,1086.0,1127.0,6287.0,6774.0,4649.0,4492.0,2712.0,4499.0,4673.0,1201.0,98653.0
G_29,8132.0,11972.0,11911.0,8408.0,8072.0,15593.0,8216.0,11751.0,4478.0,6351.0,10095.0,11912.0,8226.0,9998.0,11913.0,15459.0,15475.0,8228.0,2528.0,965.0,12138.0,8404.0,4407.0,12121.0,4567.0,11742.0,11991.0,23044.0,11844.0,0.0,4603.0,13787.0,17364.0,8112.0,8219.0,4716.0,15591.0,4693.0,6095.0,8229.0,15520.0,11996.0,11947.0,17390.0,6387.0,8299.0,15503.0,13585.0,15465.0,8165.0,11821.0,87201.0
G_30,4637.0,7916.0,7799.0,4373.0,4263.0,11632.0,4260.0,8276.0,770.0,2876.0,6112.0,7968.0,4299.0,6101.0,8077.0,12041.0,12059.0,4223.0,6328.0,4183.0,8083.0,4608.0,949.0,8158.0,706.0,7917.0,8187.0,19094.0,8502.0,4603.0,0.0,9689.0,13960.0,4752.0,4655.0,672.0,11563.0,675.0,2508.0,4136.0,12109.0,7929.0,8321.0,13450.0,2408.0,4254.0,11413.0,9935.0,11407.0,4210.0,7751.0,90463.0
G_31,6086.0,2161.0,2244.0,6037.0,6020.0,2331.0,5927.0,2616.0,9868.0,8074.0,4400.0,2223.0,6031.0,4214.0,2514.0,2684.0,2654.0,6056.0,15505.0,13484.0,2444.0,6157.0,9853.0,2428.0,9866.0,2295.0,2476.0,9698.0,2729.0,13787.0,9689.0,0.0,4572.0,6253.0,6188.0,9973.0,2113.0,9614.0,8083.0,5985.0,2762.0,2355.0,2537.0,4133.0,8111.0,5938.0,2114.0,716.0,2147.0,5963.0,2516.0,100001.0
G_32,9622.0,6305.0,6414.0,10189.0,10122.0,2803.0,10048.0,6018.0,13815.0,11932.0,8526.0,6393.0,10103.0,8235.0,6541.0,2321.0,2484.0,10266.0,19203.0,17607.0,6498.0,10235.0,13560.0,6360.0,13940.0,6297.0,6167.0,6208.0,6014.0,17364.0,13960.0,4572.0,0.0,9882.0,9929.0,14086.0,2699.0,13804.0,12021.0,10196.0,2381.0,6488.0,6424.0,925.0,12240.0,10170.0,2732.0,4569.0,2723.0,10150.0,6628.0,104053.0
G_33,578.0,4581.0,4530.0,1094.0,997.0,8068.0,982.0,4221.0,4757.0,2731.0,3019.0,4522.0,993.0,2781.0,4771.0,7959.0,7985.0,1085.0,10084.0,8504.0,4727.0,1074.0,4511.0,4724.0,4815.0,4471.0,4389.0,15551.0,4357.0,8112.0,4752.0,6253.0,9882.0,0.0,907.0,4952.0,8132.0,4734.0,2708.0,1060.0,8004.0,4672.0,4695.0,9999.0,3092.0,994.0,8093.0,6239.0,8098.0,987.0,4723.0,94825.0
G_34,771.0,4380.0,4382.0,951.0,820.0,7999.0,733.0,4285.0,4479.0,2848.0,2843.0,4375.0,688.0,2496.0,4600.0,8098.0,8251.0,983.0,9899.0,8076.0,4558.0,991.0,4380.0,4569.0,4650.0,4335.0,4465.0,15364.0,4399.0,8219.0,4655.0,6188.0,9929.0,907.0,0.0,4640.0,7973.0,4551.0,2601.0,881.0,8055.0,4397.0,4573.0,9754.0,2889.0,867.0,7932.0,6308.0,7914.0,846.0,4552.0,94672.0
G_35,4845.0,8147.0,8100.0,4513.0,4284.0,11820.0,4435.0,8396.0,820.0,3084.0,6165.0,8156.0,4325.0,6331.0,8196.0,12219.0,12266.0,4385.0,6507.0,4170.0,8170.0,4614.0,1158.0,8361.0,816.0,8083.0,8395.0,19244.0,8619.0,4716.0,672.0,9973.0,14086.0,4952.0,4640.0,0.0,11793.0,860.0,2805.0,4375.0,12228.0,7969.0,8395.0,13569.0,2586.0,4473.0,11628.0,10167.0,11750.0,4463.0,7844.0,90503.0
G_36,7841.0,3945.0,3999.0,7832.0,7867.0,442.0,7829.0,4418.0,11721.0,9956.0,6225.0,4044.0,7825.0,6046.0,4362.0,862.0,773.0,7993.0,17356.0,15300.0,4267.0,7949.0,11695.0,4310.0,11732.0,4124.0,4232.0,7767.0,4446.0,15591.0,11563.0,2113.0,2699.0,8132.0,7973.0,11793.0,0.0,11469.0,9913.0,7842.0,878.0,4172.0,4350.0,2271.0,9922.0,7822.0,305.0,2483.0,326.0,7879.0,4384.0,101871.0
G_37,4568.0,7831.0,7909.0,4275.0,4133.0,11667.0,4098.0,8157.0,683.0,2823.0,6061.0,7867.0,4305.0,6226.0,7902.0,11965.0,11964.0,4288.0,6412.0,4364.0,7875.0,4380.0,969.0,7996.0,670.0,7867.0,8179.0,18953.0,8330.0,4693.0,675.0,9614.0,13804.0,4734.0,4551.0,860.0,11469.0,0.0,2764.0,4208.0,11937.0,7732.0,8052.0,13364.0,2621.0,4149.0,11385.0,9862.0,11433.0,4196.0,7760.0,90746.0
G_38,2715.0,6287.0,6242.0,2854.0,2527.0,9862.0,2656.0,6336.0,2630.0,895.0,4481.0,6232.0,2666.0,4385.0,6340.0,10117.0,10044.0,2558.0,7919.0,6265.0,6511.0,2817.0,2629.0,6528.0,2678.0,6233.0,6438.0,17458.0,6507.0,6095.0,2508.0,8083.0,12021.0,2708.0,2601.0,2805.0,9913.0,2764.0,0.0,2634.0,10121.0,6374.0,6407.0,11801.0,734.0,2670.0,9816.0,8064.0,9780.0,2622.0,6227.0,92447.0
G_39,946.0,4207.0,4210.0,547.0,474.0,8021.0,449.0,4482.0,4335.0,2829.0,2465.0,4180.0,602.0,2337.0,4340.0,8284.0,8383.0,527.0,9955.0,7831.0,4283.0,758.0,4477.0,4393.0,4271.0,4171.0,4437.0,15292.0,4714.0,8229.0,4136.0,5985.0,10196.0,1060.0,881.0,4375.0,7842.0,4208.0,2634.0,0.0,8308.0,4191.0,4488.0,9629.0,2572.0,522.0,7717.0,6162.0,7776.0,460.0,4218.0,94341.0
G_40,7917.0,4540.0,4641.0,8349.0,8260.0,1053.0,8248.0,4139.0,11971.0,9946.0,6648.0,4557.0,8292.0,6363.0,4691.0,621.0,782.0,8366.0,17301.0,15738.0,4657.0,8348.0,11691.0,4644.0,12096.0,4477.0,4433.0,8152.0,4180.0,15520.0,12109.0,2762.0,2381.0,8004.0,8055.0,12228.0,878.0,11937.0,10121.0,8308.0,0.0,4677.0,4700.0,2733.0,10359.0,8301.0,922.0,2703.0,906.0,8319.0,4788.0,102179.0
G_41,4475.0,528.0,573.0,4077.0,4145.0,4367.0,4173.0,926.0,8017.0,6435.0,2356.0,553.0,4254.0,2496.0,654.0,4622.0,4648.0,4324.0,13707.0,11632.0,510.0,4451.0,8089.0,776.0,7959.0,567.0,823.0,11661.0,1086.0,11996.0,7929.0,2355.0,6488.0,4672.0,4397.0,7969.0,4172.0,7732.0,6374.0,4191.0,4677.0,0.0,815.0,6016.0,6282.0,4273.0,4002.0,2591.0,4147.0,4244.0,470.0,97886.0
G_42,4620.0,662.0,830.0,4418.0,4376.0,4443.0,4363.0,996.0,8128.0,6585.0,2784.0,807.0,4541.0,2782.0,739.0,4728.0,4481.0,4557.0,13799.0,11927.0,929.0,4467.0,8268.0,645.0,8321.0,792.0,1055.0,11679.0,1127.0,11947.0,8321.0,2537.0,6424.0,4695.0,4573.0,8395.0,4350.0,8052.0,6407.0,4488.0,4700.0,815.0,0.0,6249.0,6523.0,4482.0,4311.0,2598.0,4396.0,4493.0,1012.0,98221.0
G_43,9831.0,5946.0,5880.0,9678.0,9663.0,2393.0,9645.0,6214.0,13470.0,11877.0,8102.0,5973.0,9638.0,7947.0,6215.0,2660.0,2727.0,9705.0,19180.0,17092.0,6089.0,9668.0,13510.0,6161.0,13520.0,6017.0,6218.0,5986.0,6287.0,17390.0,13450.0,4133.0,925.0,9999.0,9754.0,13569.0,2271.0,13364.0,11801.0,9629.0,2733.0,6016.0,6249.0,0.0,11869.0,9687.0,2235.0,4369.0,2339.0,9682.0,6228.0,103635.0
G_44,2970.0,6295.0,6190.0,2715.0,2523.0,9993.0,2618.0,6516.0,2558.0,1045.0,4361.0,6318.0,2545.0,4391.0,6265.0,10317.0,10329.0,2563.0,8035.0,6108.0,6422.0,2954.0,2799.0,6530.0,2523.0,6190.0,6519.0,17484.0,6774.0,6387.0,2408.0,8111.0,12240.0,3092.0,2889.0,2586.0,9922.0,2621.0,734.0,2572.0,10359.0,6282.0,6523.0,11869.0,0.0,2663.0,9869.0,8271.0,9777.0,2583.0,6095.0,92104.0
G_45,910.0,4210.0,4300.0,645.0,501.0,8009.0,357.0,4457.0,4285.0,2802.0,2555.0,4259.0,614.0,2579.0,4267.0,8291.0,8356.0,461.0,10019.0,7959.0,4404.0,716.0,4525.0,4277.0,4297.0,4208.0,4534.0,15279.0,4649.0,8299.0,4254.0,5938.0,10170.0,994.0,867.0,4473.0,7822.0,4149.0,2670.0,522.0,8301.0,4273.0,4482.0,9687.0,2663.0,0.0,7773.0,6212.0,7825.0,442.0,4258.0,94435.0
G_46,7846.0,3919.0,3943.0,7719.0,7737.0,480.0,7702.0,4398.0,11618.0,9907.0,6104.0,3906.0,7773.0,5989.0,4287.0,874.0,821.0,7884.0,17279.0,15224.0,4125.0,7901.0,11613.0,4273.0,11602.0,4090.0,4252.0,7836.0,4492.0,15503.0,11413.0,2114.0,2732.0,8093.0,7932.0,11628.0,305.0,11385.0,9816.0,7717.0,922.0,4002.0,4311.0,2235.0,9869.0,7773.0,0.0,2464.0,267.0,7750.0,4232.0,101706.0
G_47,6214.0,2537.0,2503.0,6237.0,6144.0,2577.0,6125.0,2546.0,9993.0,8217.0,4550.0,2479.0,6200.0,4393.0,2654.0,2680.0,2624.0,6323.0,15429.0,13620.0,2646.0,6336.0,9874.0,2686.0,9996.0,2406.0,2630.0,9885.0,2712.0,13585.0,9935.0,716.0,4569.0,6239.0,6308.0,10167.0,2483.0,9862.0,8064.0,6162.0,2703.0,2591.0,2598.0,4369.0,8271.0,6212.0,2464.0,0.0,2382.0,6128.0,2681.0,99966.0
G_48,7851.0,3972.0,3924.0,7849.0,7827.0,447.0,7752.0,4348.0,11675.0,9928.0,6145.0,3972.0,7726.0,5886.0,4359.0,830.0,778.0,7962.0,17192.0,15251.0,4246.0,8019.0,11556.0,4346.0,11657.0,4078.0,4200.0,7867.0,4499.0,15465.0,11407.0,2147.0,2723.0,8098.0,7914.0,11750.0,326.0,11433.0,9780.0,7776.0,906.0,4147.0,4396.0,2339.0,9777.0,7825.0,267.0,2382.0,0.0,7780.0,4233.0,101668.0
G_49,918.0,4224.0,4273.0,618.0,474.0,8061.0,390.0,4479.0,4235.0,2660.0,2458.0,4241.0,639.0,2503.0,4278.0,8258.0,8312.0,479.0,9850.0,7904.0,4361.0,858.0,4348.0,4295.0,4241.0,4143.0,4511.0,15281.0,4673.0,8165.0,4210.0,5963.0,10150.0,987.0,846.0,4463.0,7879.0,4196.0,2622.0,460.0,8319.0,4244.0,4493.0,9682.0,2583.0,442.0,7750.0,6128.0,7780.0,0.0,4213.0,94369.0
G_50,4596.0,732.0,697.0,4258.0,4160.0,4403.0,4213.0,976.0,7915.0,6461.0,2322.0,762.0,4263.0,2512.0,728.0,4736.0,4754.0,4248.0,13580.0,11517.0,646.0,4538.0,8081.0,958.0,7787.0,670.0,958.0,11869.0,1201.0,11821.0,7751.0,2516.0,6628.0,4723.0,4552.0,7844.0,4384.0,7760.0,6227.0,4218.0,4788.0,470.0,1012.0,6228.0,6095.0,4258.0,4232.0,2681.0,4233.0,4213.0,0.0,97611.0
G_51,94888.0,98215.0,98104.0,94464.0,94282.0,101791.0,94453.0,98387.0,90660.0,92886.0,95898.0,98246.0,94354.0,96182.0,97937.0,102119.0,102091.0,94258.0,85373.0,86761.0,98013.0,94590.0,90960.0,98385.0,90512.0,98095.0,98405.0,109362.0,98653.0,87201.0,90463.0,100001.0,104053.0,94825.0,94672.0,90503.0,101871.0,90746.0,92447.0,94341.0,102179.0,97886.0,98221.0,103635.0,92104.0,94435.0,101706.0,99966.0,101668.0,94369.0,97611.0,0.0
