Precision,Recall,F1-score,SDTED
0.9230769230769231,0.96,0.9411764705882353,0.9548731135654667
0.9230769230769231,0.96,0.9411764705882353,0.9547255711997302
0.96,0.96,0.96,0.9901252002360678
1.0,1.0,1.0,0.9902200488997555
0.9230769230769231,0.96,0.9411764705882353,0.9165015597335806
1.0,1.0,1.0,0.9907364471798331
0.9615384615384616,1.0,0.9803921568627451,0.9560429137509485
0.9166666666666666,0.88,0.8979591836734694,0.9513742517494309
0.9583333333333334,0.92,0.9387755102040817,0.9722093415394992
0.92,0.92,0.92,0.9691741843014923
0.8846153846153846,0.92,0.9019607843137256,0.9545358738723548
0.9583333333333334,0.92,0.9387755102040817,0.9909366832476183
0.96,0.96,0.96,0.9725781974538403
0.9615384615384616,1.0,0.9803921568627451,0.9513847904898407
0.9230769230769231,0.96,0.9411764705882353,0.9178083635443892
0.9259259259259259,1.0,0.9615384615384615,0.9175343562937358
0.9166666666666666,0.88,0.8979591836734694,0.9886813927999325
0.9545454545454546,0.84,0.8936170212765958,0.8944861310176208
1.0,0.92,0.9583333333333334,0.9114429643369024
0.9230769230769231,0.96,0.9411764705882353,0.952080347356884
0.96,0.96,0.96,0.9891240198971419
1.0,0.96,0.9795918367346939,0.9545991063148133
0.9615384615384616,1.0,0.9803921568627451,0.9514374841918893
0.9166666666666666,0.88,0.8979591836734694,0.9505733074782902
0.88,0.88,0.88,0.9544621026894865
0.9230769230769231,0.96,0.9411764705882353,0.9565593120310261
0.8928571428571429,1.0,0.9433962264150945,0.8386308068459658
0.9230769230769231,0.96,0.9411764705882353,0.9557478290194756
1.0,0.92,0.9583333333333334,0.9142989629879437
0.9583333333333334,0.92,0.9387755102040817,0.9511318607200068
0.8846153846153846,0.92,0.9019607843137256,0.9358612258662845
0.8846153846153846,0.92,0.9019607843137256,0.8985962397774218
1.0,1.0,1.0,0.9939086080431667
1.0,1.0,1.0,0.9918746311440857
0.9583333333333334,0.92,0.9387755102040817,0.9489398027147795
0.9259259259259259,1.0,0.9615384615384615,0.9173657364471799
0.9583333333333334,0.92,0.9387755102040817,0.9518590338082792
0.9583333333333334,0.92,0.9387755102040817,0.971387319787539
0.96,0.96,0.96,0.9900303515723801
0.9230769230769231,0.96,0.9411764705882353,0.9165647921760391
0.9615384615384616,1.0,0.9803921568627451,0.9528391366663856
0.9615384615384616,1.0,0.9803921568627451,0.9513110193069725
0.8846153846153846,0.92,0.9019607843137256,0.8963936430317848
0.9130434782608695,0.84,0.8749999999999999,0.9686999409830537
1.0,1.0,1.0,0.990409746227131
0.9259259259259259,1.0,0.9615384615384615,0.9173130427451311
0.96,0.96,0.96,0.934512267093837
0.9230769230769231,0.96,0.9411764705882353,0.9172603490430824
0.96,0.96,0.96,0.990325436303853
0.9583333333333334,0.92,0.9387755102040817,0.9515639490768063
