Precision,Recall,F1-score,SDTED
1.0,0.75,0.8571428571428571,0.46440677966101696
0.8421052631578947,1.0,0.9142857142857143,0.7254237288135593
0.9375,0.9375,0.9375,0.7559322033898305
0.8823529411764706,0.9375,0.9090909090909091,0.7423728813559323
0.8421052631578947,1.0,0.9142857142857143,0.7728813559322034
0.8823529411764706,0.9375,0.9090909090909091,0.7457627118644068
0.8823529411764706,0.9375,0.9090909090909091,0.7050847457627119
0.9375,0.9375,0.9375,0.8305084745762712
0.8823529411764706,0.9375,0.9090909090909091,0.7898305084745763
0.8888888888888888,1.0,0.9411764705882353,0.6
0.9375,0.9375,0.9375,0.6406779661016949
0.9333333333333333,0.875,0.9032258064516129,0.7186440677966102
0.8823529411764706,0.9375,0.9090909090909091,0.7322033898305085
0.9333333333333333,0.875,0.9032258064516129,0.5932203389830508
0.8888888888888888,1.0,0.9411764705882353,0.8067796610169491
0.9411764705882353,1.0,0.9696969696969697,0.6406779661016949
1.0,0.9375,0.967741935483871,0.5254237288135593
0.9333333333333333,0.875,0.9032258064516129,0.7762711864406779
0.9285714285714286,0.8125,0.8666666666666666,0.6440677966101696
1.0,0.875,0.9333333333333333,0.6271186440677966
0.9411764705882353,1.0,0.9696969696969697,0.728813559322034
0.9285714285714286,0.8125,0.8666666666666666,0.5423728813559322
0.9285714285714286,0.8125,0.8666666666666666,0.5254237288135593
0.9411764705882353,1.0,0.9696969696969697,0.728813559322034
0.9375,0.9375,0.9375,0.6677966101694915
0.7619047619047619,1.0,0.8648648648648648,0.7423728813559323
0.8823529411764706,0.9375,0.9090909090909091,0.8305084745762712
1.0,0.9375,0.967741935483871,0.6949152542372881
0.9375,0.9375,0.9375,0.7694915254237288
0.8421052631578947,1.0,0.9142857142857143,0.8338983050847457
1.0,0.875,0.9333333333333333,0.7661016949152543
0.9375,0.9375,0.9375,0.6474576271186441
0.8888888888888888,1.0,0.9411764705882353,0.6033898305084746
1.0,0.75,0.8571428571428571,0.5898305084745763
0.8666666666666667,0.8125,0.8387096774193549,0.847457627118644
1.0,1.0,1.0,0.7796610169491526
0.8421052631578947,1.0,0.9142857142857143,0.8542372881355932
1.0,0.875,0.9333333333333333,0.7491525423728813
0.9333333333333333,0.875,0.9032258064516129,0.7016949152542373
1.0,0.8125,0.896551724137931,0.5898305084745763
0.9333333333333333,0.875,0.9032258064516129,0.7796610169491526
1.0,0.9375,0.967741935483871,0.6813559322033899
1.0,0.875,0.9333333333333333,0.6847457627118644
0.9411764705882353,1.0,0.9696969696969697,0.6813559322033899
1.0,1.0,1.0,0.6576271186440679
0.9375,0.9375,0.9375,0.7322033898305085
1.0,0.875,0.9333333333333333,0.6576271186440679
0.8823529411764706,0.9375,0.9090909090909091,0.7016949152542373
0.8,1.0,0.888888888888889,0.6169491525423729
0.9375,0.9375,0.9375,0.7627118644067796
0.8823529411764706,0.9375,0.9090909090909091,0.7186440677966102
0.9285714285714286,0.8125,0.8666666666666666,0.6474576271186441
1.0,0.8125,0.896551724137931,0.6440677966101696
1.0,1.0,1.0,0.6508474576271186
0.875,0.875,0.875,0.735593220338983
0.9333333333333333,0.875,0.9032258064516129,0.8
0.8823529411764706,0.9375,0.9090909090909091,0.752542372881356
0.9375,0.9375,0.9375,0.7254237288135593
0.7894736842105263,0.9375,0.8571428571428572,0.6813559322033899
0.9411764705882353,1.0,0.9696969696969697,0.6813559322033899
1.0,0.875,0.9333333333333333,0.7389830508474576
0.9375,0.9375,0.9375,0.7796610169491526
0.8888888888888888,1.0,0.9411764705882353,0.6949152542372881
0.9411764705882353,1.0,0.9696969696969697,0.7796610169491526
1.0,0.8125,0.896551724137931,0.5796610169491525
0.9375,0.9375,0.9375,0.7491525423728813
