,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51,G_52,G_53,G_54,G_55,G_56,G_57,G_58,G_59,G_60,G_61,G_62,G_63,G_64,G_65,G_66,G_67,G_68,G_69,G_70,G_71,G_72,G_73,G_74,G_75,G_76,G_77,G_78,G_79,G_80,G_81,G_82,G_83,G_84,G_85,G_86,G_87,G_88,G_89,G_90,G_91,G_92,G_93,G_94,G_95,G_96,G_97,G_98,G_99,G_100,G_101
G_base,0,71.0,48.0,156.0,190.0,71.0,116.0,171.0,203.0,231.0,141.0,136.0,58.0,96.0,178.0,190.0,136.0,137.0,212.0,225.0,65.0,240.0,138.0,119.0,121.0,122.0,137.0,240.0,109.0,257.0,156.0,118.0,197.0,269.0,101.0,125.0,188.0,168.0,349.0,158.0,363.0,327.0,56.0,179.0,239.0,95.0,190.0,242.0,145.0,198.0,159.0,218.0,110.0,142.0,258.0,69.0,217.0,222.0,145.0,94.0,167.0,109.0,98.0,172.0,125.0,274.0,232.0,242.0,97.0,133.0,138.0,155.0,127.0,170.0,122.0,191.0,93.0,152.0,119.0,385.0,138.0,125.0,156.0,148.0,97.0,253.0,159.0,272.0,191.0,347.0,187.0,221.0,267.0,174.0,211.0,245.0,236.0,184.0,183.0,113.0,165.0,937.0
