,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_10,114.0,311.0,78.0,74.0,182.0,62.0,177.0,119.0,85.0,197.0,0.0,194.0,272.0,190.0,334.0,194.0,111.0,210.0,259.0,253.0,80.0,42.0,196.0,292.0,62.0,92.0,169.0,41.0,94.0,53.0,237.0,393.0,82.0,196.0,287.0,275.0,100.0,17.0,87.0,85.0,117.0,446.0,331.0,142.0,235.0,195.0,349.0,272.0,211.0,181.0,29.0,1260.0
G_11,88.0,128.0,131.0,246.0,348.0,227.0,39.0,89.0,249.0,15.0,194.0,0.0,92.0,17.0,155.0,12.0,96.0,33.0,78.0,72.0,129.0,170.0,16.0,113.0,232.0,115.0,40.0,210.0,272.0,211.0,52.0,207.0,129.0,14.0,111.0,98.0,112.0,194.0,136.0,135.0,89.0,267.0,152.0,304.0,56.0,18.0,170.0,95.0,40.0,36.0,195.0,1080.0
G_12,164.0,49.0,209.0,323.0,429.0,304.0,116.0,170.0,327.0,97.0,272.0,92.0,0.0,93.0,79.0,93.0,173.0,73.0,42.0,33.0,208.0,247.0,91.0,33.0,306.0,191.0,118.0,288.0,348.0,290.0,57.0,134.0,209.0,93.0,30.0,21.0,189.0,270.0,212.0,211.0,174.0,191.0,73.0,388.0,65.0,92.0,91.0,20.0,81.0,112.0,273.0,1000.0
G_13,88.0,134.0,128.0,245.0,350.0,228.0,36.0,94.0,251.0,22.0,190.0,17.0,93.0,0.0,154.0,15.0,93.0,35.0,80.0,78.0,132.0,169.0,23.0,110.0,231.0,112.0,35.0,211.0,269.0,219.0,59.0,213.0,133.0,18.0,111.0,101.0,111.0,192.0,142.0,139.0,96.0,269.0,153.0,310.0,62.0,14.0,169.0,97.0,39.0,41.0,193.0,1080.0
G_14,228.0,42.0,269.0,387.0,493.0,368.0,176.0,233.0,390.0,163.0,334.0,155.0,79.0,154.0,0.0,153.0,239.0,139.0,101.0,100.0,272.0,310.0,160.0,62.0,371.0,256.0,176.0,353.0,412.0,357.0,122.0,85.0,271.0,155.0,61.0,84.0,252.0,334.0,278.0,274.0,233.0,138.0,19.0,453.0,127.0,158.0,39.0,77.0,145.0,180.0,336.0,940.0
G_15,87.0,132.0,127.0,244.0,348.0,228.0,35.0,94.0,251.0,20.0,194.0,12.0,93.0,15.0,153.0,0.0,94.0,31.0,75.0,72.0,130.0,171.0,19.0,111.0,228.0,115.0,40.0,210.0,271.0,215.0,56.0,210.0,131.0,15.0,109.0,95.0,114.0,193.0,135.0,131.0,94.0,269.0,152.0,310.0,60.0,10.0,170.0,95.0,37.0,39.0,194.0,1080.0
G_16,14.0,213.0,56.0,167.0,269.0,149.0,72.0,16.0,170.0,95.0,111.0,96.0,173.0,93.0,239.0,94.0,0.0,108.0,156.0,154.0,54.0,96.0,97.0,195.0,154.0,31.0,76.0,133.0,188.0,139.0,132.0,288.0,61.0,95.0,186.0,179.0,37.0,108.0,66.0,59.0,20.0,350.0,235.0,232.0,136.0,91.0,249.0,179.0,109.0,80.0,117.0,1160.0
G_17,109.0,114.0,152.0,265.0,369.0,247.0,61.0,113.0,268.0,39.0,210.0,33.0,73.0,35.0,139.0,31.0,108.0,0.0,59.0,53.0,151.0,189.0,38.0,94.0,249.0,131.0,61.0,230.0,285.0,235.0,37.0,189.0,150.0,33.0,88.0,79.0,136.0,207.0,157.0,154.0,116.0,249.0,135.0,330.0,44.0,33.0,152.0,78.0,18.0,55.0,215.0,1060.0
G_18,154.0,82.0,196.0,311.0,411.0,292.0,97.0,156.0,311.0,78.0,259.0,78.0,42.0,80.0,101.0,75.0,156.0,59.0,0.0,19.0,194.0,234.0,79.0,55.0,291.0,178.0,103.0,275.0,335.0,272.0,40.0,153.0,198.0,77.0,59.0,37.0,180.0,258.0,199.0,196.0,157.0,216.0,94.0,376.0,39.0,75.0,116.0,35.0,66.0,92.0,255.0,1020.0
G_19,145.0,70.0,190.0,303.0,408.0,285.0,92.0,150.0,305.0,78.0,253.0,72.0,33.0,78.0,100.0,72.0,154.0,53.0,19.0,0.0,187.0,229.0,72.0,54.0,288.0,176.0,102.0,265.0,329.0,269.0,37.0,146.0,189.0,71.0,56.0,37.0,171.0,249.0,192.0,188.0,152.0,208.0,92.0,368.0,39.0,75.0,109.0,37.0,58.0,88.0,255.0,1020.0
G_20,46.0,246.0,11.0,124.0,231.0,109.0,115.0,48.0,129.0,130.0,80.0,129.0,208.0,132.0,272.0,130.0,54.0,151.0,194.0,187.0,0.0,53.0,132.0,228.0,113.0,37.0,115.0,91.0,154.0,89.0,167.0,327.0,16.0,129.0,227.0,211.0,28.0,76.0,20.0,17.0,54.0,387.0,267.0,188.0,177.0,132.0,285.0,213.0,145.0,113.0,77.0,1200.0
G_21,88.0,291.0,51.0,91.0,193.0,74.0,155.0,92.0,93.0,173.0,42.0,170.0,247.0,169.0,310.0,171.0,96.0,189.0,234.0,229.0,53.0,0.0,168.0,267.0,74.0,79.0,158.0,56.0,112.0,58.0,213.0,370.0,55.0,173.0,267.0,255.0,77.0,36.0,61.0,53.0,96.0,429.0,308.0,155.0,214.0,173.0,327.0,253.0,194.0,152.0,41.0,1240.0
G_22,92.0,135.0,134.0,248.0,353.0,231.0,39.0,93.0,252.0,20.0,196.0,16.0,91.0,23.0,160.0,19.0,97.0,38.0,79.0,72.0,132.0,168.0,0.0,111.0,231.0,120.0,44.0,214.0,271.0,213.0,55.0,211.0,131.0,17.0,110.0,99.0,116.0,195.0,135.0,134.0,95.0,268.0,150.0,309.0,61.0,20.0,171.0,98.0,42.0,35.0,198.0,1080.0
G_23,187.0,38.0,227.0,344.0,449.0,327.0,138.0,190.0,350.0,117.0,292.0,113.0,33.0,110.0,62.0,111.0,195.0,94.0,55.0,54.0,228.0,267.0,111.0,0.0,327.0,214.0,139.0,311.0,371.0,310.0,77.0,116.0,231.0,114.0,17.0,39.0,214.0,292.0,227.0,233.0,192.0,172.0,52.0,409.0,80.0,112.0,70.0,37.0,98.0,131.0,293.0,980.0
G_24,148.0,347.0,114.0,35.0,134.0,14.0,215.0,154.0,34.0,233.0,62.0,232.0,306.0,231.0,371.0,228.0,154.0,249.0,291.0,288.0,113.0,74.0,231.0,327.0,0.0,140.0,216.0,34.0,59.0,40.0,271.0,428.0,114.0,230.0,323.0,312.0,136.0,57.0,110.0,118.0,150.0,487.0,367.0,98.0,270.0,230.0,388.0,309.0,255.0,210.0,58.0,1300.0
G_25,35.0,232.0,39.0,147.0,255.0,135.0,95.0,36.0,158.0,119.0,92.0,115.0,191.0,112.0,256.0,115.0,31.0,131.0,178.0,176.0,37.0,79.0,120.0,214.0,140.0,0.0,89.0,117.0,168.0,123.0,153.0,311.0,40.0,114.0,204.0,196.0,17.0,91.0,52.0,43.0,43.0,366.0,253.0,213.0,158.0,112.0,269.0,195.0,129.0,104.0,101.0,1180.0
G_26,74.0,153.0,113.0,225.0,336.0,216.0,16.0,76.0,235.0,43.0,169.0,40.0,118.0,35.0,176.0,40.0,76.0,61.0,103.0,102.0,115.0,158.0,44.0,139.0,216.0,89.0,0.0,193.0,251.0,203.0,81.0,237.0,118.0,40.0,132.0,120.0,94.0,173.0,127.0,125.0,77.0,286.0,177.0,291.0,81.0,39.0,193.0,115.0,60.0,29.0,177.0,1100.0
G_27,126.0,326.0,93.0,49.0,154.0,34.0,193.0,132.0,53.0,210.0,41.0,210.0,288.0,211.0,353.0,210.0,133.0,230.0,275.0,265.0,91.0,56.0,214.0,311.0,34.0,117.0,193.0,0.0,74.0,21.0,251.0,407.0,94.0,211.0,308.0,292.0,113.0,33.0,94.0,98.0,133.0,468.0,350.0,114.0,254.0,212.0,368.0,289.0,231.0,193.0,40.0,1280.0
G_28,187.0,388.0,154.0,34.0,100.0,58.0,253.0,193.0,39.0,271.0,94.0,272.0,348.0,269.0,412.0,271.0,188.0,285.0,335.0,329.0,154.0,112.0,271.0,371.0,59.0,168.0,251.0,74.0,0.0,79.0,313.0,469.0,157.0,273.0,364.0,353.0,175.0,90.0,159.0,159.0,196.0,526.0,408.0,59.0,316.0,271.0,427.0,355.0,289.0,255.0,96.0,1340.0
G_29,133.0,329.0,99.0,59.0,152.0,37.0,202.0,132.0,55.0,211.0,53.0,211.0,290.0,219.0,357.0,215.0,139.0,235.0,272.0,269.0,89.0,58.0,213.0,310.0,40.0,123.0,203.0,21.0,79.0,0.0,251.0,409.0,96.0,214.0,309.0,291.0,115.0,46.0,96.0,99.0,137.0,469.0,352.0,117.0,254.0,217.0,367.0,296.0,233.0,190.0,42.0,1280.0
G_30,130.0,93.0,170.0,286.0,390.0,266.0,76.0,124.0,287.0,57.0,237.0,52.0,57.0,59.0,122.0,56.0,132.0,37.0,40.0,37.0,167.0,213.0,55.0,77.0,271.0,153.0,81.0,251.0,313.0,251.0,0.0,167.0,169.0,50.0,74.0,64.0,151.0,231.0,177.0,169.0,130.0,230.0,115.0,344.0,18.0,56.0,132.0,57.0,37.0,79.0,233.0,1040.0
G_31,287.0,92.0,331.0,444.0,548.0,425.0,229.0,287.0,447.0,214.0,393.0,207.0,134.0,213.0,85.0,210.0,288.0,189.0,153.0,146.0,327.0,370.0,211.0,116.0,428.0,311.0,237.0,407.0,469.0,409.0,167.0,0.0,328.0,207.0,115.0,136.0,312.0,389.0,333.0,331.0,290.0,73.0,79.0,504.0,173.0,209.0,58.0,135.0,195.0,226.0,391.0,880.0
G_32,48.0,250.0,11.0,129.0,230.0,110.0,117.0,55.0,134.0,138.0,82.0,129.0,209.0,133.0,271.0,131.0,61.0,150.0,198.0,189.0,16.0,55.0,131.0,231.0,114.0,40.0,118.0,94.0,157.0,96.0,169.0,328.0,0.0,135.0,228.0,218.0,35.0,77.0,21.0,19.0,54.0,384.0,268.0,190.0,179.0,134.0,289.0,213.0,159.0,115.0,80.0,1200.0
G_33,90.0,128.0,133.0,247.0,352.0,229.0,36.0,88.0,247.0,20.0,196.0,14.0,93.0,18.0,155.0,15.0,95.0,33.0,77.0,71.0,129.0,173.0,17.0,114.0,230.0,114.0,40.0,211.0,273.0,214.0,50.0,207.0,135.0,0.0,110.0,99.0,113.0,194.0,141.0,132.0,96.0,264.0,150.0,305.0,58.0,14.0,169.0,91.0,37.0,37.0,196.0,1080.0
G_34,183.0,37.0,228.0,343.0,448.0,325.0,132.0,189.0,347.0,119.0,287.0,111.0,30.0,111.0,61.0,109.0,186.0,88.0,59.0,56.0,227.0,267.0,110.0,17.0,323.0,204.0,132.0,308.0,364.0,309.0,74.0,115.0,228.0,110.0,0.0,36.0,211.0,287.0,233.0,231.0,192.0,171.0,54.0,408.0,81.0,108.0,75.0,36.0,93.0,133.0,294.0,980.0
G_35,172.0,59.0,216.0,331.0,434.0,315.0,119.0,175.0,334.0,99.0,275.0,98.0,21.0,101.0,84.0,95.0,179.0,79.0,37.0,37.0,211.0,255.0,99.0,39.0,312.0,196.0,120.0,292.0,353.0,291.0,64.0,136.0,218.0,99.0,36.0,0.0,194.0,275.0,219.0,218.0,176.0,196.0,80.0,394.0,62.0,98.0,98.0,22.0,78.0,113.0,277.0,1000.0
G_36,30.0,226.0,33.0,147.0,251.0,131.0,97.0,31.0,151.0,114.0,100.0,112.0,189.0,111.0,252.0,114.0,37.0,136.0,180.0,171.0,28.0,77.0,116.0,214.0,136.0,17.0,94.0,113.0,175.0,115.0,151.0,312.0,35.0,113.0,211.0,194.0,0.0,95.0,45.0,38.0,38.0,365.0,247.0,208.0,162.0,115.0,266.0,198.0,132.0,98.0,96.0,1180.0
G_37,109.0,309.0,74.0,72.0,176.0,56.0,174.0,113.0,76.0,195.0,17.0,194.0,270.0,192.0,334.0,193.0,108.0,207.0,258.0,249.0,76.0,36.0,195.0,292.0,57.0,91.0,173.0,33.0,90.0,46.0,231.0,389.0,77.0,194.0,287.0,275.0,95.0,0.0,81.0,77.0,114.0,447.0,328.0,137.0,232.0,193.0,348.0,273.0,210.0,179.0,22.0,1260.0
G_38,56.0,251.0,19.0,134.0,236.0,112.0,127.0,62.0,134.0,137.0,87.0,136.0,212.0,142.0,278.0,135.0,66.0,157.0,199.0,192.0,20.0,61.0,135.0,227.0,110.0,52.0,127.0,94.0,159.0,96.0,177.0,333.0,21.0,141.0,233.0,219.0,45.0,81.0,0.0,23.0,59.0,390.0,267.0,194.0,180.0,142.0,288.0,214.0,160.0,119.0,83.0,1200.0
G_39,54.0,254.0,18.0,131.0,234.0,112.0,117.0,54.0,132.0,137.0,85.0,135.0,211.0,139.0,274.0,131.0,59.0,154.0,196.0,188.0,17.0,53.0,134.0,233.0,118.0,43.0,125.0,98.0,159.0,99.0,169.0,331.0,19.0,132.0,231.0,218.0,38.0,77.0,23.0,0.0,60.0,388.0,266.0,193.0,172.0,134.0,287.0,214.0,152.0,116.0,83.0,1200.0
G_40,12.0,210.0,55.0,169.0,271.0,150.0,78.0,15.0,173.0,91.0,117.0,89.0,174.0,96.0,233.0,94.0,20.0,116.0,157.0,152.0,54.0,96.0,95.0,192.0,150.0,43.0,77.0,133.0,196.0,137.0,130.0,290.0,54.0,96.0,192.0,176.0,38.0,114.0,59.0,60.0,0.0,350.0,232.0,232.0,134.0,97.0,248.0,171.0,117.0,78.0,116.0,1160.0
G_41,344.0,148.0,387.0,503.0,607.0,484.0,292.0,344.0,505.0,274.0,446.0,267.0,191.0,269.0,138.0,269.0,350.0,249.0,216.0,208.0,387.0,429.0,268.0,172.0,487.0,366.0,286.0,468.0,526.0,469.0,230.0,73.0,384.0,264.0,171.0,196.0,365.0,447.0,390.0,388.0,350.0,0.0,130.0,561.0,232.0,268.0,110.0,193.0,255.0,287.0,451.0,820.0
G_42,224.0,37.0,266.0,384.0,489.0,365.0,175.0,228.0,384.0,159.0,331.0,152.0,73.0,153.0,19.0,152.0,235.0,135.0,94.0,92.0,267.0,308.0,150.0,52.0,367.0,253.0,177.0,350.0,408.0,352.0,115.0,79.0,268.0,150.0,54.0,80.0,247.0,328.0,267.0,266.0,232.0,130.0,0.0,445.0,117.0,154.0,32.0,72.0,140.0,174.0,331.0,940.0
G_43,227.0,424.0,190.0,74.0,57.0,93.0,294.0,225.0,73.0,310.0,142.0,304.0,388.0,310.0,453.0,310.0,232.0,330.0,376.0,368.0,188.0,155.0,309.0,409.0,98.0,213.0,291.0,114.0,59.0,117.0,344.0,504.0,190.0,305.0,408.0,394.0,208.0,137.0,194.0,193.0,232.0,561.0,445.0,0.0,352.0,312.0,467.0,392.0,331.0,293.0,135.0,1380.0
G_44,139.0,99.0,179.0,290.0,389.0,273.0,80.0,135.0,293.0,56.0,235.0,56.0,65.0,62.0,127.0,60.0,136.0,44.0,39.0,39.0,177.0,214.0,61.0,80.0,270.0,158.0,81.0,254.0,316.0,254.0,18.0,173.0,179.0,58.0,81.0,62.0,162.0,232.0,180.0,172.0,134.0,232.0,117.0,352.0,0.0,63.0,133.0,56.0,41.0,79.0,235.0,1040.0
G_45,89.0,132.0,131.0,246.0,351.0,227.0,34.0,94.0,250.0,25.0,195.0,18.0,92.0,14.0,158.0,10.0,91.0,33.0,75.0,75.0,132.0,173.0,20.0,112.0,230.0,112.0,39.0,212.0,271.0,217.0,56.0,209.0,134.0,14.0,108.0,98.0,115.0,193.0,142.0,134.0,97.0,268.0,154.0,312.0,63.0,0.0,171.0,97.0,38.0,40.0,195.0,1080.0
G_46,243.0,55.0,285.0,401.0,505.0,381.0,190.0,246.0,405.0,169.0,349.0,170.0,91.0,169.0,39.0,170.0,249.0,152.0,116.0,109.0,285.0,327.0,171.0,70.0,388.0,269.0,193.0,368.0,427.0,367.0,132.0,58.0,289.0,169.0,75.0,98.0,266.0,348.0,288.0,287.0,248.0,110.0,32.0,467.0,133.0,171.0,0.0,92.0,154.0,191.0,349.0,920.0
G_47,169.0,59.0,213.0,327.0,433.0,310.0,112.0,175.0,331.0,99.0,272.0,95.0,20.0,97.0,77.0,95.0,179.0,78.0,35.0,37.0,213.0,253.0,98.0,37.0,309.0,195.0,115.0,289.0,355.0,296.0,57.0,135.0,213.0,91.0,36.0,22.0,198.0,273.0,214.0,214.0,171.0,193.0,72.0,392.0,56.0,97.0,92.0,0.0,80.0,116.0,276.0,1000.0
G_48,112.0,118.0,152.0,267.0,374.0,251.0,57.0,112.0,271.0,39.0,211.0,40.0,81.0,39.0,145.0,37.0,109.0,18.0,66.0,58.0,145.0,194.0,42.0,98.0,255.0,129.0,60.0,231.0,289.0,233.0,37.0,195.0,159.0,37.0,93.0,78.0,132.0,210.0,160.0,152.0,117.0,255.0,140.0,331.0,41.0,38.0,154.0,80.0,0.0,64.0,219.0,1060.0
G_49,73.0,151.0,118.0,230.0,328.0,211.0,26.0,76.0,232.0,40.0,181.0,36.0,112.0,41.0,180.0,39.0,80.0,55.0,92.0,88.0,113.0,152.0,35.0,131.0,210.0,104.0,29.0,193.0,255.0,190.0,79.0,226.0,115.0,37.0,133.0,113.0,98.0,179.0,119.0,116.0,78.0,287.0,174.0,293.0,79.0,40.0,191.0,116.0,64.0,0.0,180.0,1100.0
G_50,113.0,313.0,76.0,76.0,176.0,57.0,176.0,116.0,76.0,193.0,29.0,195.0,273.0,193.0,336.0,194.0,117.0,215.0,255.0,255.0,77.0,41.0,198.0,293.0,58.0,101.0,177.0,40.0,96.0,42.0,233.0,391.0,80.0,196.0,294.0,277.0,96.0,22.0,83.0,83.0,116.0,451.0,331.0,135.0,235.0,195.0,349.0,276.0,219.0,180.0,0.0,1260.0
G_51,1160.0,960.0,1200.0,1320.0,1420.0,1300.0,1100.0,1160.0,1320.0,1080.0,1260.0,1080.0,1000.0,1080.0,940.0,1080.0,1160.0,1060.0,1020.0,1020.0,1200.0,1240.0,1080.0,980.0,1300.0,1180.0,1100.0,1280.0,1340.0,1280.0,1040.0,880.0,1200.0,1080.0,980.0,1000.0,1180.0,1260.0,1200.0,1200.0,1160.0,820.0,940.0,1380.0,1040.0,1080.0,920.0,1000.0,1060.0,1100.0,1260.0,0.0
