,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_10,6283.0,10118.0,4353.0,9717.0,2293.0,6360.0,13768.0,2516.0,2388.0,6144.0,0.0,2116.0,7890.0,6331.0,6396.0,6046.0,7876.0,2456.0,2153.0,9681.0,5790.0,5922.0,4475.0,6201.0,6125.0,11647.0,6354.0,9529.0,8046.0,2251.0,2646.0,5995.0,7628.0,6062.0,4502.0,466.0,6212.0,5895.0,10173.0,10158.0,6187.0,5988.0,6414.0,2589.0,4412.0,2259.0,2531.0,6167.0,9848.0,357.0,11677.0,91641.0
G_11,4443.0,8272.0,2469.0,7904.0,460.0,4558.0,11905.0,4285.0,626.0,4281.0,2116.0,0.0,6097.0,4366.0,4584.0,4220.0,6078.0,4294.0,444.0,7902.0,3935.0,4117.0,2678.0,4328.0,4281.0,9786.0,4503.0,7668.0,6243.0,467.0,4485.0,4196.0,5846.0,4133.0,2681.0,2390.0,4349.0,4087.0,8372.0,8310.0,4336.0,4099.0,4608.0,838.0,2596.0,474.0,736.0,4342.0,8022.0,2253.0,9826.0,93457.0
G_12,2667.0,2662.0,4191.0,2268.0,6065.0,2602.0,6384.0,9993.0,6032.0,2434.0,7890.0,6097.0,0.0,2701.0,2623.0,2612.0,574.0,9941.0,6091.0,2366.0,2223.0,2228.0,4425.0,2529.0,2527.0,4419.0,2747.0,2257.0,687.0,6067.0,10163.0,2310.0,407.0,2373.0,4377.0,7911.0,2652.0,2238.0,2790.0,2721.0,2596.0,2455.0,2671.0,6292.0,4182.0,6062.0,6084.0,2538.0,2489.0,7964.0,4218.0,98954.0
G_13,526.0,4324.0,2888.0,4603.0,4378.0,743.0,8208.0,8073.0,4623.0,902.0,6331.0,4366.0,2701.0,0.0,689.0,860.0,2762.0,8535.0,4585.0,4360.0,685.0,803.0,2628.0,944.0,1064.0,6127.0,587.0,4277.0,2606.0,4659.0,8644.0,1005.0,2525.0,865.0,3061.0,6555.0,615.0,826.0,4409.0,4489.0,926.0,728.0,844.0,4574.0,2848.0,4576.0,4840.0,701.0,4423.0,6470.0,6374.0,97692.0
G_14,416.0,4263.0,2854.0,4522.0,4549.0,342.0,8138.0,7935.0,4601.0,903.0,6396.0,4584.0,2623.0,689.0,0.0,795.0,2673.0,8459.0,4588.0,4369.0,765.0,784.0,2322.0,905.0,1073.0,6103.0,539.0,4339.0,2471.0,4595.0,8425.0,917.0,2537.0,785.0,3024.0,6481.0,418.0,758.0,4260.0,4371.0,623.0,640.0,585.0,4338.0,2774.0,4500.0,4800.0,850.0,4390.0,6396.0,6281.0,97643.0
G_15,725.0,4571.0,2776.0,4553.0,4408.0,710.0,8373.0,7876.0,4451.0,871.0,6046.0,4220.0,2612.0,860.0,795.0,0.0,2615.0,8153.0,4246.0,4345.0,573.0,734.0,2499.0,870.0,843.0,5821.0,932.0,4290.0,2324.0,4342.0,8108.0,797.0,2341.0,759.0,2900.0,6204.0,624.0,673.0,4546.0,4569.0,541.0,367.0,754.0,4390.0,2860.0,4455.0,4630.0,939.0,4569.0,6226.0,6242.0,97189.0
G_16,2727.0,2595.0,4473.0,2487.0,5983.0,2637.0,6176.0,9938.0,6094.0,2412.0,7876.0,6078.0,574.0,2762.0,2673.0,2615.0,0.0,9864.0,6062.0,2392.0,2262.0,2217.0,4454.0,2263.0,2482.0,4478.0,2808.0,2338.0,738.0,6013.0,9949.0,2372.0,450.0,2446.0,4315.0,7820.0,2696.0,2312.0,2776.0,2670.0,2445.0,2571.0,2736.0,6271.0,4371.0,5990.0,6230.0,2372.0,2315.0,7847.0,4217.0,98974.0
G_17,8527.0,12093.0,6319.0,11758.0,4514.0,8392.0,15678.0,1008.0,4430.0,8164.0,2456.0,4294.0,9941.0,8535.0,8459.0,8153.0,9864.0,0.0,4298.0,11908.0,8027.0,7994.0,6512.0,8113.0,7815.0,13796.0,8621.0,11808.0,10054.0,4202.0,576.0,7809.0,9845.0,8092.0,6275.0,2337.0,8421.0,7991.0,12261.0,12084.0,8097.0,8139.0,8454.0,4613.0,6494.0,4408.0,4292.0,8401.0,11914.0,2451.0,13610.0,89357.0
G_18,4550.0,8285.0,2631.0,7985.0,523.0,4557.0,11968.0,4363.0,622.0,4433.0,2153.0,444.0,6091.0,4585.0,4588.0,4246.0,6062.0,4298.0,0.0,7873.0,4053.0,4180.0,2676.0,4357.0,4356.0,9838.0,4607.0,7786.0,6257.0,496.0,4426.0,4220.0,5826.0,4347.0,2699.0,2302.0,4402.0,4171.0,8372.0,8368.0,4403.0,4234.0,4641.0,833.0,2620.0,545.0,774.0,4382.0,8111.0,2371.0,9807.0,93428.0
G_19,4303.0,710.0,6277.0,593.0,7692.0,4372.0,4445.0,11749.0,8049.0,4276.0,9681.0,7902.0,2366.0,4360.0,4369.0,4345.0,2392.0,11908.0,7873.0,0.0,4044.0,4173.0,6330.0,4191.0,4560.0,2427.0,4320.0,290.0,2449.0,8033.0,12057.0,4324.0,2166.0,4223.0,6359.0,9894.0,4304.0,4182.0,857.0,830.0,4415.0,4214.0,4464.0,8155.0,6099.0,7911.0,8183.0,4211.0,595.0,9846.0,2413.0,101129.0
G_20,655.0,4465.0,2512.0,4162.0,3963.0,745.0,8127.0,7891.0,4166.0,550.0,5790.0,3935.0,2223.0,685.0,765.0,573.0,2262.0,8027.0,4053.0,4044.0,0.0,287.0,2566.0,571.0,631.0,6033.0,744.0,3852.0,2460.0,4139.0,8164.0,456.0,1984.0,464.0,2556.0,5988.0,622.0,290.0,4586.0,4546.0,641.0,379.0,820.0,4373.0,2432.0,4115.0,4364.0,540.0,4219.0,5960.0,6003.0,97242.0
G_21,793.0,4428.0,2404.0,4124.0,4072.0,740.0,8069.0,8047.0,4135.0,388.0,5922.0,4117.0,2228.0,803.0,784.0,734.0,2217.0,7994.0,4180.0,4173.0,287.0,0.0,2571.0,511.0,644.0,6203.0,871.0,4045.0,2452.0,4104.0,8163.0,393.0,2159.0,431.0,2532.0,5996.0,779.0,307.0,4575.0,4513.0,651.0,580.0,828.0,4343.0,2425.0,4057.0,4257.0,616.0,4184.0,5933.0,5865.0,97104.0
G_22,2146.0,6038.0,1028.0,6381.0,2786.0,2290.0,9950.0,5987.0,2723.0,2736.0,4475.0,2678.0,4425.0,2628.0,2322.0,2499.0,4454.0,6512.0,2676.0,6330.0,2566.0,2571.0,0.0,2731.0,2740.0,7933.0,2440.0,6237.0,4320.0,2651.0,6430.0,2669.0,4332.0,2661.0,1131.0,4444.0,2300.0,2543.0,6179.0,6330.0,2466.0,2470.0,2379.0,2497.0,1036.0,2673.0,2866.0,2613.0,6241.0,4502.0,8155.0,95614.0
G_23,933.0,4391.0,2663.0,4353.0,4159.0,881.0,7948.0,8208.0,4371.0,630.0,6201.0,4328.0,2529.0,944.0,905.0,870.0,2263.0,8113.0,4357.0,4191.0,571.0,511.0,2731.0,0.0,750.0,6369.0,1015.0,4260.0,2634.0,4306.0,8193.0,653.0,2422.0,612.0,2598.0,6126.0,939.0,623.0,4658.0,4578.0,568.0,763.0,1006.0,4612.0,2597.0,4256.0,4468.0,629.0,4129.0,6116.0,6101.0,97172.0
G_24,1068.0,4613.0,2719.0,4468.0,4441.0,994.0,8176.0,8161.0,4339.0,805.0,6125.0,4281.0,2527.0,1064.0,1073.0,843.0,2482.0,7815.0,4356.0,4560.0,631.0,644.0,2740.0,750.0,0.0,6415.0,1153.0,4410.0,2677.0,4172.0,7934.0,525.0,2512.0,700.0,2400.0,6011.0,1000.0,621.0,4814.0,4647.0,705.0,805.0,1013.0,4534.0,2711.0,4401.0,4375.0,954.0,4497.0,6099.0,6277.0,96791.0
G_25,5975.0,2562.0,8283.0,2646.0,9838.0,6056.0,2839.0,13447.0,10009.0,6307.0,11647.0,9786.0,4419.0,6127.0,6103.0,5821.0,4478.0,13796.0,9838.0,2427.0,6033.0,6203.0,7933.0,6369.0,6415.0,0.0,6180.0,2367.0,4076.0,9930.0,13802.0,6319.0,4186.0,6252.0,8458.0,11833.0,5983.0,6150.0,2503.0,2623.0,6093.0,5814.0,6037.0,9895.0,8284.0,9934.0,10154.0,6246.0,2669.0,11797.0,766.0,102933.0
G_26,314.0,4293.0,2950.0,4579.0,4481.0,644.0,8111.0,7863.0,4728.0,994.0,6354.0,4503.0,2747.0,587.0,539.0,932.0,2808.0,8621.0,4607.0,4320.0,744.0,871.0,2440.0,1015.0,1153.0,6180.0,0.0,4250.0,2629.0,4724.0,8650.0,1057.0,2584.0,880.0,3132.0,6617.0,451.0,887.0,4328.0,4543.0,860.0,759.0,829.0,4536.0,2831.0,4590.0,4886.0,746.0,4455.0,6525.0,6402.0,97792.0
G_27,4207.0,743.0,6186.0,529.0,7668.0,4337.0,4426.0,11629.0,7909.0,4193.0,9529.0,7668.0,2257.0,4277.0,4339.0,4290.0,2338.0,11808.0,7786.0,290.0,3852.0,4045.0,6237.0,4260.0,4410.0,2367.0,4250.0,0.0,2441.0,7907.0,11955.0,4222.0,2071.0,4117.0,6319.0,9775.0,4190.0,4023.0,821.0,885.0,4329.0,4063.0,4427.0,8067.0,6028.0,7780.0,8127.0,4085.0,514.0,9686.0,2311.0,101030.0
G_28,2471.0,2570.0,4565.0,2572.0,6229.0,2392.0,6410.0,9919.0,6276.0,2605.0,8046.0,6243.0,687.0,2606.0,2471.0,2324.0,738.0,10054.0,6257.0,2449.0,2460.0,2452.0,4320.0,2634.0,2677.0,4076.0,2629.0,2441.0,0.0,6210.0,10114.0,2552.0,607.0,2535.0,4682.0,8096.0,2527.0,2421.0,2541.0,2551.0,2397.0,2300.0,2433.0,6195.0,4490.0,6182.0,6397.0,2718.0,2576.0,8108.0,4302.0,99254.0
G_29,4636.0,8201.0,2597.0,7989.0,593.0,4538.0,11830.0,4375.0,524.0,4296.0,2251.0,467.0,6067.0,4659.0,4595.0,4342.0,6013.0,4202.0,496.0,8033.0,4139.0,4104.0,2651.0,4306.0,4172.0,9930.0,4724.0,7907.0,6210.0,0.0,4380.0,4058.0,5999.0,4242.0,2546.0,2224.0,4536.0,4106.0,8381.0,8233.0,4321.0,4289.0,4544.0,751.0,2648.0,553.0,638.0,4480.0,7985.0,2292.0,9817.0,93354.0
G_30,8456.0,12219.0,6654.0,12059.0,4663.0,8314.0,15784.0,964.0,4606.0,8355.0,2646.0,4485.0,10163.0,8644.0,8425.0,8108.0,9949.0,576.0,4426.0,12057.0,8164.0,8163.0,6430.0,8193.0,7934.0,13802.0,8650.0,11955.0,10114.0,4380.0,0.0,8103.0,9990.0,8299.0,6349.0,2518.0,8356.0,8156.0,12298.0,12113.0,8049.0,8221.0,8428.0,4597.0,6701.0,4537.0,4648.0,8503.0,12015.0,2577.0,13717.0,89423.0
G_31,973.0,4541.0,2435.0,4128.0,4228.0,882.0,8181.0,8096.0,4192.0,602.0,5995.0,4196.0,2310.0,1005.0,917.0,797.0,2372.0,7809.0,4220.0,4324.0,456.0,393.0,2669.0,653.0,525.0,6319.0,1057.0,4222.0,2552.0,4058.0,8103.0,0.0,2283.0,544.0,2427.0,5921.0,946.0,421.0,4713.0,4551.0,675.0,705.0,891.0,4415.0,2553.0,4234.0,4153.0,871.0,4367.0,6062.0,6074.0,96936.0
G_32,2490.0,2635.0,4354.0,2376.0,5858.0,2505.0,6335.0,9717.0,6010.0,2435.0,7628.0,5846.0,407.0,2525.0,2537.0,2341.0,450.0,9845.0,5826.0,2166.0,1984.0,2159.0,4332.0,2422.0,2512.0,4186.0,2584.0,2071.0,607.0,5999.0,9990.0,2283.0,0.0,2310.0,4401.0,7804.0,2413.0,2137.0,2729.0,2701.0,2456.0,2206.0,2594.0,6125.0,4330.0,5955.0,6195.0,2367.0,2437.0,7798.0,4168.0,99059.0
G_33,862.0,4445.0,2405.0,4182.0,4199.0,844.0,8123.0,8101.0,4284.0,474.0,6062.0,4133.0,2373.0,865.0,785.0,759.0,2446.0,8092.0,4347.0,4223.0,464.0,431.0,2661.0,612.0,700.0,6252.0,880.0,4117.0,2535.0,4242.0,8299.0,544.0,2310.0,0.0,2668.0,6181.0,812.0,425.0,4605.0,4514.0,701.0,599.0,807.0,4521.0,2507.0,4173.0,4333.0,800.0,4290.0,6096.0,6108.0,97205.0
G_34,3065.0,6508.0,987.0,6262.0,2611.0,2960.0,10008.0,6549.0,2617.0,2684.0,4502.0,2681.0,4377.0,3061.0,3024.0,2900.0,4315.0,6275.0,2699.0,6359.0,2556.0,2532.0,1131.0,2598.0,2400.0,8458.0,3132.0,6319.0,4682.0,2546.0,6349.0,2427.0,4401.0,2668.0,0.0,4331.0,3076.0,2536.0,6766.0,6532.0,2739.0,2842.0,2992.0,2933.0,830.0,2678.0,2609.0,2752.0,6368.0,4480.0,8039.0,95168.0
G_35,6529.0,10116.0,4412.0,9847.0,2455.0,6398.0,13771.0,2676.0,2385.0,6236.0,466.0,2390.0,7911.0,6555.0,6481.0,6204.0,7820.0,2337.0,2302.0,9894.0,5988.0,5996.0,4444.0,6126.0,6011.0,11833.0,6617.0,9775.0,8096.0,2224.0,2518.0,5921.0,7804.0,6181.0,4331.0,0.0,6444.0,5980.0,10283.0,10147.0,6163.0,6207.0,6502.0,2592.0,4525.0,2460.0,2463.0,6358.0,9887.0,530.0,11639.0,91443.0
G_36,300.0,4293.0,2858.0,4531.0,4404.0,544.0,8110.0,7833.0,4582.0,930.0,6212.0,4349.0,2652.0,615.0,418.0,624.0,2696.0,8421.0,4402.0,4304.0,622.0,779.0,2300.0,939.0,1000.0,5983.0,451.0,4190.0,2527.0,4536.0,8356.0,946.0,2413.0,812.0,3076.0,6444.0,0.0,750.0,4391.0,4540.0,643.0,472.0,682.0,4398.0,2839.0,4496.0,4769.0,709.0,4368.0,6339.0,6300.0,97519.0
G_37,801.0,4437.0,2485.0,4176.0,4123.0,753.0,8141.0,8031.0,4159.0,515.0,5895.0,4087.0,2238.0,826.0,758.0,673.0,2312.0,7991.0,4171.0,4182.0,290.0,307.0,2543.0,623.0,621.0,6150.0,887.0,4023.0,2421.0,4106.0,8156.0,421.0,2137.0,425.0,2536.0,5980.0,750.0,0.0,4542.0,4474.0,653.0,543.0,787.0,4335.0,2439.0,4109.0,4335.0,709.0,4239.0,5938.0,6034.0,97209.0
G_38,4270.0,623.0,6670.0,1037.0,8339.0,4355.0,4512.0,11853.0,8386.0,4668.0,10173.0,8372.0,2790.0,4409.0,4260.0,4546.0,2776.0,12261.0,8372.0,857.0,4586.0,4575.0,6179.0,4658.0,4814.0,2503.0,4328.0,821.0,2541.0,8381.0,12298.0,4713.0,2729.0,4605.0,6766.0,10283.0,4391.0,4542.0,0.0,851.0,4521.0,4521.0,4382.0,8214.0,6503.0,8293.0,8559.0,4513.0,835.0,10195.0,2802.0,101416.0
G_39,4455.0,754.0,6489.0,981.0,8267.0,4292.0,4597.0,11912.0,8339.0,4591.0,10158.0,8310.0,2721.0,4489.0,4371.0,4569.0,2670.0,12084.0,8368.0,830.0,4546.0,4513.0,6330.0,4578.0,4647.0,2623.0,4543.0,885.0,2551.0,8233.0,12113.0,4551.0,2701.0,4514.0,6532.0,10147.0,4540.0,4474.0,851.0,0.0,4399.0,4536.0,4408.0,8106.0,6509.0,8292.0,8447.0,4668.0,870.0,10194.0,2644.0,101172.0
G_40,681.0,4465.0,2733.0,4487.0,4426.0,523.0,8136.0,8017.0,4416.0,793.0,6187.0,4336.0,2596.0,926.0,623.0,541.0,2445.0,8097.0,4403.0,4415.0,641.0,651.0,2466.0,568.0,705.0,6093.0,860.0,4329.0,2397.0,4321.0,8049.0,675.0,2456.0,701.0,2739.0,6163.0,643.0,653.0,4521.0,4399.0,0.0,573.0,710.0,4396.0,2807.0,4326.0,4540.0,876.0,4278.0,6152.0,6153.0,97221.0
G_41,584.0,4462.0,2660.0,4330.0,4243.0,656.0,8230.0,7848.0,4382.0,718.0,5988.0,4099.0,2455.0,728.0,640.0,367.0,2571.0,8139.0,4234.0,4214.0,379.0,580.0,2470.0,763.0,805.0,5814.0,759.0,4063.0,2300.0,4289.0,8221.0,705.0,2206.0,599.0,2842.0,6207.0,472.0,543.0,4521.0,4536.0,573.0,0.0,691.0,4366.0,2704.0,4282.0,4530.0,774.0,4440.0,6135.0,6137.0,97297.0
G_42,558.0,4265.0,2887.0,4529.0,4589.0,564.0,8210.0,8116.0,4635.0,930.0,6414.0,4608.0,2671.0,844.0,585.0,754.0,2736.0,8454.0,4641.0,4464.0,820.0,828.0,2379.0,1006.0,1013.0,6037.0,829.0,4427.0,2433.0,4544.0,8428.0,891.0,2594.0,807.0,2992.0,6502.0,682.0,787.0,4382.0,4408.0,710.0,691.0,0.0,4454.0,2801.0,4522.0,4725.0,959.0,4561.0,6436.0,6292.0,97650.0
G_43,4465.0,8238.0,2830.0,8208.0,938.0,4211.0,11896.0,4296.0,825.0,4575.0,2589.0,838.0,6292.0,4574.0,4338.0,4390.0,6271.0,4613.0,833.0,8155.0,4373.0,4343.0,2497.0,4612.0,4534.0,9895.0,4536.0,8067.0,6195.0,751.0,4597.0,4415.0,6125.0,4521.0,2933.0,2592.0,4398.0,4335.0,8214.0,8106.0,4396.0,4366.0,4454.0,0.0,2892.0,845.0,1019.0,4585.0,8134.0,2650.0,9955.0,93764.0
G_44,2814.0,6370.0,790.0,6077.0,2494.0,2816.0,10034.0,6550.0,2650.0,2507.0,4412.0,2596.0,4182.0,2848.0,2774.0,2860.0,4371.0,6494.0,2620.0,6099.0,2432.0,2425.0,1036.0,2597.0,2711.0,8284.0,2831.0,6028.0,4490.0,2648.0,6701.0,2553.0,4330.0,2507.0,830.0,4525.0,2839.0,2439.0,6503.0,6509.0,2807.0,2704.0,2801.0,2892.0,0.0,2475.0,2659.0,2622.0,6238.0,4426.0,8052.0,95606.0
G_45,4538.0,8220.0,2571.0,7883.0,576.0,4475.0,11838.0,4541.0,710.0,4198.0,2259.0,474.0,6062.0,4576.0,4500.0,4455.0,5990.0,4408.0,545.0,7911.0,4115.0,4057.0,2673.0,4256.0,4401.0,9934.0,4590.0,7780.0,6182.0,553.0,4537.0,4234.0,5955.0,4173.0,2678.0,2460.0,4496.0,4109.0,8293.0,8292.0,4326.0,4282.0,4522.0,845.0,2475.0,0.0,716.0,4359.0,7937.0,2079.0,9777.0,93500.0
G_46,4819.0,8285.0,2460.0,7771.0,764.0,4771.0,11903.0,4627.0,798.0,4383.0,2531.0,736.0,6084.0,4840.0,4800.0,4630.0,6230.0,4292.0,774.0,8183.0,4364.0,4257.0,2866.0,4468.0,4375.0,10154.0,4886.0,8127.0,6397.0,638.0,4648.0,4153.0,6195.0,4333.0,2609.0,2463.0,4769.0,4335.0,8559.0,8447.0,4540.0,4530.0,4725.0,1019.0,2659.0,716.0,0.0,4668.0,8240.0,2631.0,10001.0,93179.0
G_47,678.0,4393.0,2772.0,4417.0,4169.0,914.0,7975.0,8021.0,4445.0,756.0,6167.0,4342.0,2538.0,701.0,850.0,939.0,2372.0,8401.0,4382.0,4211.0,540.0,616.0,2613.0,629.0,954.0,6246.0,746.0,4085.0,2718.0,4480.0,8503.0,871.0,2367.0,800.0,2752.0,6358.0,709.0,709.0,4513.0,4668.0,876.0,774.0,959.0,4585.0,2622.0,4359.0,4668.0,0.0,4141.0,6278.0,6166.0,97526.0
G_48,4396.0,706.0,6345.0,779.0,7906.0,4398.0,4248.0,11787.0,8058.0,4319.0,9848.0,8022.0,2489.0,4423.0,4390.0,4569.0,2315.0,11914.0,8111.0,595.0,4219.0,4184.0,6241.0,4129.0,4497.0,2669.0,4455.0,514.0,2576.0,7985.0,12015.0,4367.0,2437.0,4290.0,6368.0,9887.0,4368.0,4239.0,835.0,870.0,4278.0,4440.0,4561.0,8134.0,6238.0,7937.0,8240.0,4141.0,0.0,9814.0,2494.0,101047.0
G_49,6460.0,10111.0,4430.0,9823.0,2441.0,6382.0,13740.0,2708.0,2483.0,6125.0,357.0,2253.0,7964.0,6470.0,6396.0,6226.0,7847.0,2451.0,2371.0,9846.0,5960.0,5933.0,4502.0,6116.0,6099.0,11797.0,6525.0,9686.0,8108.0,2292.0,2577.0,6062.0,7798.0,6096.0,4480.0,530.0,6339.0,5938.0,10195.0,10194.0,6152.0,6135.0,6436.0,2650.0,4426.0,2079.0,2631.0,6278.0,9814.0,0.0,11667.0,91506.0
G_50,6345.0,2619.0,8092.0,2480.0,9810.0,6200.0,2582.0,13684.0,9798.0,6103.0,11677.0,9826.0,4218.0,6374.0,6281.0,6242.0,4217.0,13610.0,9807.0,2413.0,6003.0,5865.0,8155.0,6101.0,6277.0,766.0,6402.0,2311.0,4302.0,9817.0,13717.0,6074.0,4168.0,6108.0,8039.0,11639.0,6300.0,6034.0,2802.0,2644.0,6153.0,6137.0,6292.0,9955.0,8052.0,9777.0,10001.0,6166.0,2494.0,11667.0,0.0,102636.0
G_51,97700.0,101186.0,95198.0,100731.0,93688.0,97584.0,104670.0,90125.0,93487.0,97230.0,91641.0,93457.0,98954.0,97692.0,97643.0,97189.0,98974.0,89357.0,93428.0,101129.0,97242.0,97104.0,95614.0,97172.0,96791.0,102933.0,97792.0,101030.0,99254.0,93354.0,89423.0,96936.0,99059.0,97205.0,95168.0,91443.0,97519.0,97209.0,101416.0,101172.0,97221.0,97297.0,97650.0,93764.0,95606.0,93500.0,93179.0,97526.0,101047.0,91506.0,102636.0,0.0
