Precision,Recall,F1-score,SDTED
0.6153846153846154,0.7272727272727273,0.6666666666666667,0.9594827586206897
0.7083333333333334,0.7727272727272727,0.7391304347826088,0.9844827586206897
0.8260869565217391,0.8636363636363636,0.8444444444444444,0.8836206896551724
0.7307692307692307,0.8636363636363636,0.7916666666666666,0.8836206896551724
0.68,0.7727272727272727,0.7234042553191491,0.7827586206896552
0.7037037037037037,0.8636363636363636,0.7755102040816326,0.9344827586206896
0.72,0.8181818181818182,0.7659574468085107,0.968103448275862
0.8636363636363636,0.8636363636363636,0.8636363636363636,0.946551724137931
0.85,0.7727272727272727,0.8095238095238095,0.8482758620689655
0.7307692307692307,0.8636363636363636,0.7916666666666666,0.896551724137931
0.7272727272727273,0.7272727272727273,0.7272727272727273,0.9155172413793103
0.8095238095238095,0.7727272727272727,0.7906976744186046,0.9482758620689655
0.72,0.8181818181818182,0.7659574468085107,0.8379310344827586
0.9,0.8181818181818182,0.8571428571428572,0.8620689655172413
0.7894736842105263,0.6818181818181818,0.7317073170731707,0.8491379310344828
0.7619047619047619,0.7272727272727273,0.7441860465116279,0.7646551724137931
0.7894736842105263,0.6818181818181818,0.7317073170731707,0.881896551724138
0.6521739130434783,0.6818181818181818,0.6666666666666666,0.546551724137931
0.8571428571428571,0.5454545454545454,0.6666666666666665,0.9629310344827586
0.6666666666666666,0.7272727272727273,0.6956521739130435,0.9137931034482758
0.6818181818181818,0.6818181818181818,0.6818181818181818,0.9482758620689655
0.6923076923076923,0.8181818181818182,0.7500000000000001,0.946551724137931
0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9646551724137931
0.72,0.8181818181818182,0.7659574468085107,0.778448275862069
0.7777777777777778,0.6363636363636364,0.7000000000000001,0.9120689655172414
0.6956521739130435,0.7272727272727273,0.711111111111111,0.9405172413793104
0.6666666666666666,0.7272727272727273,0.6956521739130435,0.5129310344827587
0.8461538461538461,0.5,0.6285714285714286,0.8112068965517242
0.7142857142857143,0.6818181818181818,0.6976744186046512,0.6629310344827586
0.8125,0.5909090909090909,0.6842105263157896,0.971551724137931
0.8636363636363636,0.8636363636363636,0.8636363636363636,0.9112068965517242
0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7982758620689655
0.6896551724137931,0.9090909090909091,0.7843137254901961,0.9767241379310345
0.68,0.7727272727272727,0.7234042553191491,0.8293103448275863
0.7619047619047619,0.7272727272727273,0.7441860465116279,0.9482758620689655
0.7391304347826086,0.7727272727272727,0.7555555555555555,0.8646551724137931
0.8333333333333334,0.6818181818181818,0.7499999999999999,0.6629310344827586
0.75,0.5454545454545454,0.631578947368421,0.9474137931034483
0.7391304347826086,0.7727272727272727,0.7555555555555555,0.7612068965517241
0.7894736842105263,0.6818181818181818,0.7317073170731707,0.75
0.7241379310344828,0.9545454545454546,0.823529411764706,0.931896551724138
0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9474137931034483
0.7727272727272727,0.7727272727272727,0.7727272727272727,0.5603448275862069
0.7692307692307693,0.45454545454545453,0.5714285714285714,0.931896551724138
0.85,0.7727272727272727,0.8095238095238095,0.75
0.7307692307692307,0.8636363636363636,0.7916666666666666,0.9637931034482758
0.75,0.6818181818181818,0.7142857142857143,0.8870689655172413
0.7916666666666666,0.8636363636363636,0.8260869565217391,0.9474137931034483
0.6521739130434783,0.6818181818181818,0.6666666666666666,0.7982758620689655
0.7619047619047619,0.7272727272727273,0.7441860465116279,
