,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_10,288.0,74.0,337.0,219.0,232.0,392.0,48.0,96.0,470.0,276.0,0.0,314.0,450.0,28.0,157.0,220.0,275.0,374.0,413.0,372.0,100.0,388.0,488.0,313.0,492.0,165.0,99.0,532.0,370.0,201.0,224.0,84.0,233.0,300.0,513.0,193.0,331.0,175.0,302.0,359.0,80.0,395.0,135.0,471.0,101.0,511.0,295.0,295.0,278.0,492.0,357.0,880.0
G_11,32.0,251.0,43.0,118.0,530.0,95.0,334.0,229.0,174.0,61.0,314.0,0.0,154.0,313.0,179.0,118.0,64.0,82.0,112.0,79.0,230.0,96.0,196.0,23.0,194.0,181.0,230.0,235.0,76.0,136.0,116.0,370.0,93.0,42.0,219.0,136.0,45.0,156.0,40.0,65.0,248.0,94.0,436.0,175.0,237.0,213.0,42.0,43.0,60.0,198.0,58.0,1180.0
G_12,167.0,391.0,138.0,254.0,666.0,78.0,472.0,373.0,36.0,197.0,450.0,154.0,0.0,451.0,315.0,251.0,203.0,94.0,60.0,93.0,366.0,79.0,54.0,158.0,54.0,316.0,367.0,94.0,92.0,269.0,252.0,507.0,227.0,173.0,78.0,272.0,144.0,291.0,172.0,119.0,389.0,76.0,575.0,44.0,378.0,81.0,169.0,176.0,194.0,59.0,115.0,1320.0
G_13,290.0,81.0,343.0,218.0,229.0,393.0,40.0,101.0,470.0,266.0,28.0,313.0,451.0,0.0,154.0,213.0,275.0,377.0,413.0,371.0,102.0,389.0,491.0,316.0,488.0,161.0,101.0,534.0,372.0,196.0,221.0,80.0,235.0,298.0,512.0,193.0,338.0,176.0,301.0,364.0,80.0,400.0,138.0,473.0,107.0,513.0,298.0,296.0,272.0,489.0,354.0,880.0
G_14,153.0,98.0,206.0,84.0,369.0,256.0,178.0,80.0,333.0,139.0,157.0,179.0,315.0,154.0,0.0,79.0,134.0,233.0,273.0,238.0,77.0,251.0,352.0,174.0,355.0,22.0,77.0,398.0,236.0,56.0,85.0,217.0,99.0,161.0,375.0,63.0,200.0,41.0,159.0,227.0,98.0,262.0,274.0,332.0,86.0,375.0,164.0,164.0,136.0,354.0,215.0,1020.0
G_15,95.0,157.0,146.0,19.0,428.0,195.0,233.0,140.0,271.0,79.0,220.0,118.0,251.0,213.0,79.0,0.0,80.0,175.0,217.0,173.0,139.0,198.0,290.0,122.0,289.0,87.0,141.0,335.0,171.0,40.0,23.0,277.0,38.0,103.0,315.0,43.0,148.0,63.0,102.0,169.0,160.0,201.0,337.0,274.0,152.0,317.0,105.0,95.0,81.0,291.0,153.0,1080.0
G_16,42.0,215.0,85.0,82.0,490.0,141.0,289.0,195.0,219.0,24.0,275.0,64.0,203.0,275.0,134.0,80.0,0.0,124.0,156.0,122.0,195.0,141.0,233.0,59.0,235.0,136.0,196.0,285.0,121.0,101.0,86.0,335.0,64.0,51.0,262.0,100.0,81.0,118.0,48.0,112.0,217.0,150.0,394.0,215.0,208.0,262.0,43.0,46.0,21.0,241.0,98.0,1140.0
G_17,92.0,312.0,66.0,179.0,589.0,40.0,395.0,295.0,115.0,122.0,374.0,82.0,94.0,377.0,233.0,175.0,124.0,0.0,63.0,21.0,291.0,39.0,133.0,83.0,138.0,236.0,292.0,176.0,17.0,194.0,178.0,435.0,153.0,95.0,155.0,201.0,69.0,216.0,99.0,50.0,319.0,44.0,497.0,114.0,296.0,153.0,101.0,100.0,122.0,137.0,38.0,1240.0
G_18,133.0,352.0,98.0,213.0,627.0,38.0,432.0,325.0,80.0,160.0,413.0,112.0,60.0,413.0,273.0,217.0,156.0,63.0,0.0,63.0,332.0,38.0,99.0,118.0,99.0,274.0,330.0,141.0,59.0,234.0,214.0,468.0,190.0,141.0,121.0,234.0,99.0,251.0,133.0,86.0,352.0,43.0,531.0,81.0,336.0,119.0,139.0,137.0,160.0,102.0,79.0,1280.0
G_19,88.0,310.0,67.0,175.0,587.0,41.0,396.0,292.0,112.0,114.0,372.0,79.0,93.0,371.0,238.0,173.0,122.0,21.0,63.0,0.0,289.0,44.0,129.0,77.0,126.0,233.0,291.0,174.0,19.0,194.0,176.0,432.0,153.0,95.0,155.0,195.0,68.0,215.0,101.0,47.0,314.0,43.0,496.0,118.0,297.0,156.0,96.0,95.0,119.0,140.0,39.0,1240.0
G_20,204.0,40.0,256.0,131.0,309.0,308.0,122.0,21.0,388.0,197.0,100.0,230.0,366.0,102.0,77.0,139.0,195.0,291.0,332.0,289.0,0.0,310.0,405.0,234.0,407.0,77.0,16.0,450.0,290.0,118.0,139.0,153.0,149.0,213.0,432.0,117.0,259.0,96.0,217.0,277.0,40.0,312.0,220.0,386.0,27.0,430.0,209.0,214.0,194.0,410.0,274.0,960.0
G_21,112.0,331.0,83.0,199.0,604.0,19.0,409.0,310.0,97.0,142.0,388.0,96.0,79.0,389.0,251.0,198.0,141.0,39.0,38.0,44.0,310.0,0.0,115.0,98.0,121.0,256.0,308.0,160.0,41.0,212.0,200.0,448.0,172.0,121.0,138.0,217.0,82.0,229.0,124.0,66.0,332.0,23.0,510.0,97.0,311.0,137.0,117.0,122.0,131.0,123.0,64.0,1260.0
G_22,204.0,432.0,183.0,293.0,706.0,115.0,509.0,409.0,35.0,234.0,488.0,196.0,54.0,491.0,352.0,290.0,233.0,133.0,99.0,129.0,405.0,115.0,0.0,191.0,12.0,350.0,407.0,62.0,131.0,309.0,293.0,549.0,269.0,214.0,41.0,309.0,180.0,330.0,216.0,161.0,431.0,119.0,607.0,37.0,410.0,38.0,209.0,211.0,232.0,19.0,157.0,1360.0
G_23,36.0,254.0,44.0,122.0,531.0,101.0,335.0,234.0,171.0,66.0,313.0,23.0,158.0,316.0,174.0,122.0,59.0,83.0,118.0,77.0,234.0,98.0,191.0,0.0,193.0,176.0,231.0,239.0,80.0,138.0,125.0,374.0,98.0,44.0,214.0,136.0,39.0,155.0,44.0,66.0,254.0,104.0,432.0,176.0,234.0,213.0,41.0,47.0,63.0,196.0,63.0,1180.0
G_24,205.0,432.0,182.0,291.0,704.0,117.0,511.0,409.0,32.0,233.0,492.0,194.0,54.0,488.0,355.0,289.0,235.0,138.0,99.0,126.0,407.0,121.0,12.0,193.0,0.0,350.0,407.0,61.0,130.0,310.0,291.0,549.0,269.0,215.0,40.0,309.0,186.0,328.0,215.0,165.0,430.0,120.0,614.0,43.0,414.0,44.0,213.0,208.0,232.0,20.0,152.0,1360.0
G_25,152.0,103.0,205.0,79.0,375.0,258.0,179.0,79.0,328.0,138.0,165.0,181.0,316.0,161.0,22.0,87.0,136.0,236.0,274.0,233.0,77.0,256.0,350.0,176.0,350.0,0.0,76.0,395.0,234.0,60.0,83.0,214.0,99.0,161.0,371.0,60.0,205.0,42.0,156.0,221.0,103.0,259.0,283.0,335.0,82.0,377.0,158.0,160.0,145.0,354.0,218.0,1020.0
G_26,205.0,39.0,256.0,136.0,305.0,310.0,119.0,20.0,387.0,194.0,99.0,230.0,367.0,101.0,77.0,141.0,196.0,292.0,330.0,291.0,16.0,308.0,407.0,231.0,407.0,76.0,0.0,449.0,288.0,110.0,138.0,154.0,149.0,218.0,430.0,110.0,254.0,97.0,213.0,276.0,37.0,312.0,219.0,390.0,25.0,427.0,213.0,211.0,197.0,410.0,271.0,960.0
G_27,250.0,469.0,218.0,337.0,749.0,161.0,558.0,449.0,77.0,277.0,532.0,235.0,94.0,534.0,398.0,335.0,285.0,176.0,141.0,174.0,450.0,160.0,62.0,239.0,61.0,395.0,449.0,0.0,173.0,352.0,334.0,590.0,310.0,250.0,41.0,356.0,224.0,376.0,254.0,202.0,474.0,154.0,657.0,80.0,458.0,47.0,258.0,255.0,281.0,61.0,193.0,1400.0
G_28,91.0,315.0,65.0,177.0,586.0,34.0,395.0,291.0,113.0,118.0,370.0,76.0,92.0,372.0,236.0,171.0,121.0,17.0,59.0,19.0,290.0,41.0,131.0,80.0,130.0,234.0,288.0,173.0,0.0,187.0,177.0,429.0,152.0,102.0,156.0,193.0,66.0,212.0,99.0,49.0,312.0,37.0,492.0,121.0,299.0,158.0,96.0,96.0,121.0,138.0,35.0,1240.0
G_29,113.0,138.0,163.0,43.0,405.0,212.0,219.0,117.0,292.0,100.0,201.0,136.0,269.0,196.0,56.0,40.0,101.0,194.0,234.0,194.0,118.0,212.0,309.0,138.0,310.0,60.0,110.0,352.0,187.0,0.0,40.0,256.0,59.0,119.0,334.0,21.0,160.0,43.0,115.0,179.0,138.0,211.0,320.0,294.0,128.0,334.0,120.0,119.0,97.0,314.0,173.0,1060.0
G_30,97.0,156.0,140.0,23.0,430.0,198.0,240.0,136.0,269.0,81.0,224.0,116.0,252.0,221.0,85.0,23.0,86.0,178.0,214.0,176.0,139.0,200.0,293.0,125.0,291.0,83.0,138.0,334.0,177.0,40.0,0.0,271.0,36.0,100.0,313.0,41.0,151.0,65.0,95.0,164.0,156.0,198.0,343.0,279.0,151.0,318.0,101.0,96.0,82.0,288.0,155.0,1080.0
G_31,348.0,140.0,395.0,274.0,177.0,448.0,62.0,156.0,528.0,334.0,84.0,370.0,507.0,80.0,217.0,277.0,335.0,435.0,468.0,432.0,153.0,448.0,549.0,374.0,549.0,214.0,154.0,590.0,429.0,256.0,271.0,0.0,289.0,357.0,571.0,250.0,395.0,232.0,354.0,413.0,134.0,450.0,87.0,532.0,160.0,571.0,352.0,352.0,334.0,548.0,411.0,820.0
G_32,65.0,170.0,115.0,35.0,445.0,172.0,253.0,152.0,247.0,58.0,233.0,93.0,227.0,235.0,99.0,38.0,64.0,153.0,190.0,153.0,149.0,172.0,269.0,98.0,269.0,99.0,149.0,310.0,152.0,59.0,36.0,289.0,0.0,77.0,291.0,56.0,124.0,78.0,75.0,142.0,175.0,177.0,356.0,251.0,159.0,291.0,76.0,74.0,59.0,266.0,136.0,1100.0
G_33,18.0,232.0,67.0,100.0,514.0,121.0,325.0,212.0,194.0,46.0,300.0,42.0,173.0,298.0,161.0,103.0,51.0,95.0,141.0,95.0,213.0,121.0,214.0,44.0,215.0,161.0,218.0,250.0,102.0,119.0,100.0,357.0,77.0,0.0,232.0,124.0,70.0,143.0,20.0,83.0,241.0,118.0,424.0,194.0,227.0,236.0,21.0,26.0,42.0,212.0,83.0,1160.0
G_34,230.0,450.0,203.0,317.0,729.0,139.0,535.0,432.0,53.0,256.0,513.0,219.0,78.0,512.0,375.0,315.0,262.0,155.0,121.0,155.0,432.0,138.0,41.0,214.0,40.0,371.0,430.0,41.0,156.0,334.0,313.0,571.0,291.0,232.0,0.0,336.0,204.0,351.0,237.0,180.0,452.0,140.0,631.0,62.0,436.0,21.0,237.0,234.0,258.0,40.0,178.0,1380.0
G_35,110.0,136.0,161.0,40.0,408.0,215.0,214.0,121.0,292.0,97.0,193.0,136.0,272.0,193.0,63.0,43.0,100.0,201.0,234.0,195.0,117.0,217.0,309.0,136.0,309.0,60.0,110.0,356.0,193.0,21.0,41.0,250.0,56.0,124.0,336.0,0.0,162.0,44.0,122.0,183.0,133.0,219.0,313.0,295.0,122.0,336.0,120.0,114.0,103.0,312.0,178.0,1060.0
G_36,65.0,271.0,23.0,146.0,551.0,84.0,354.0,258.0,167.0,90.0,331.0,45.0,144.0,338.0,200.0,148.0,81.0,69.0,99.0,68.0,259.0,82.0,180.0,39.0,186.0,205.0,254.0,224.0,66.0,160.0,151.0,395.0,124.0,70.0,204.0,162.0,0.0,174.0,70.0,51.0,276.0,90.0,451.0,159.0,263.0,196.0,69.0,71.0,84.0,183.0,49.0,1200.0
G_37,135.0,115.0,181.0,60.0,387.0,232.0,194.0,97.0,310.0,120.0,175.0,156.0,291.0,176.0,41.0,63.0,118.0,216.0,251.0,215.0,96.0,229.0,330.0,155.0,328.0,42.0,97.0,376.0,212.0,43.0,65.0,232.0,78.0,143.0,351.0,44.0,174.0,0.0,145.0,203.0,117.0,242.0,293.0,311.0,100.0,353.0,137.0,140.0,114.0,333.0,196.0,1040.0
G_38,19.0,239.0,64.0,102.0,511.0,120.0,320.0,210.0,192.0,47.0,302.0,40.0,172.0,301.0,159.0,102.0,48.0,99.0,133.0,101.0,217.0,124.0,216.0,44.0,215.0,156.0,213.0,254.0,99.0,115.0,95.0,354.0,75.0,20.0,237.0,122.0,70.0,145.0,0.0,83.0,240.0,118.0,422.0,200.0,226.0,239.0,27.0,26.0,49.0,213.0,75.0,1160.0
G_39,82.0,299.0,48.0,165.0,573.0,67.0,381.0,278.0,145.0,112.0,359.0,65.0,119.0,364.0,227.0,169.0,112.0,50.0,86.0,47.0,277.0,66.0,161.0,66.0,165.0,221.0,276.0,202.0,49.0,179.0,164.0,413.0,142.0,83.0,180.0,183.0,51.0,203.0,83.0,0.0,295.0,60.0,483.0,141.0,289.0,181.0,86.0,89.0,107.0,166.0,31.0,1220.0
G_40,230.0,21.0,281.0,161.0,295.0,334.0,97.0,42.0,409.0,216.0,80.0,248.0,389.0,80.0,98.0,160.0,217.0,319.0,352.0,314.0,40.0,332.0,431.0,254.0,430.0,103.0,37.0,474.0,312.0,138.0,156.0,134.0,175.0,241.0,452.0,133.0,276.0,117.0,240.0,295.0,0.0,335.0,198.0,412.0,47.0,452.0,238.0,237.0,214.0,434.0,296.0,940.0
G_41,116.0,338.0,83.0,199.0,611.0,24.0,422.0,310.0,102.0,145.0,395.0,94.0,76.0,400.0,262.0,201.0,150.0,44.0,43.0,43.0,312.0,23.0,119.0,104.0,120.0,259.0,312.0,154.0,37.0,211.0,198.0,450.0,177.0,118.0,140.0,219.0,90.0,242.0,118.0,60.0,335.0,0.0,520.0,103.0,324.0,139.0,121.0,124.0,145.0,123.0,62.0,1260.0
G_42,411.0,202.0,461.0,340.0,116.0,511.0,119.0,223.0,591.0,393.0,135.0,436.0,575.0,138.0,274.0,337.0,394.0,497.0,531.0,496.0,220.0,510.0,607.0,432.0,614.0,283.0,219.0,657.0,492.0,320.0,343.0,87.0,356.0,424.0,631.0,313.0,451.0,293.0,422.0,483.0,198.0,520.0,0.0,589.0,218.0,630.0,417.0,418.0,396.0,613.0,477.0,760.0
G_43,187.0,408.0,162.0,274.0,688.0,101.0,492.0,395.0,23.0,218.0,471.0,175.0,44.0,473.0,332.0,274.0,215.0,114.0,81.0,118.0,386.0,97.0,37.0,176.0,43.0,335.0,390.0,80.0,121.0,294.0,279.0,532.0,251.0,194.0,62.0,295.0,159.0,311.0,200.0,141.0,412.0,103.0,589.0,0.0,394.0,55.0,200.0,200.0,218.0,45.0,137.0,1340.0
G_44,212.0,46.0,264.0,146.0,315.0,320.0,126.0,27.0,389.0,206.0,101.0,237.0,378.0,107.0,86.0,152.0,208.0,296.0,336.0,297.0,27.0,311.0,410.0,234.0,414.0,82.0,25.0,458.0,299.0,128.0,151.0,160.0,159.0,227.0,436.0,122.0,263.0,100.0,226.0,289.0,47.0,324.0,218.0,394.0,0.0,431.0,221.0,223.0,204.0,417.0,286.0,960.0
G_45,228.0,447.0,196.0,315.0,728.0,141.0,531.0,432.0,63.0,260.0,511.0,213.0,81.0,513.0,375.0,317.0,262.0,153.0,119.0,156.0,430.0,137.0,38.0,213.0,44.0,377.0,427.0,47.0,158.0,334.0,318.0,571.0,291.0,236.0,21.0,336.0,196.0,353.0,239.0,181.0,452.0,139.0,630.0,55.0,431.0,0.0,237.0,240.0,260.0,43.0,181.0,1380.0
G_46,17.0,237.0,61.0,98.0,512.0,118.0,315.0,212.0,196.0,45.0,295.0,42.0,169.0,298.0,164.0,105.0,43.0,101.0,139.0,96.0,209.0,117.0,209.0,41.0,213.0,158.0,213.0,258.0,96.0,120.0,101.0,352.0,76.0,21.0,237.0,120.0,69.0,137.0,27.0,86.0,238.0,121.0,417.0,200.0,221.0,237.0,0.0,23.0,37.0,219.0,83.0,1160.0
G_47,19.0,235.0,63.0,93.0,507.0,114.0,312.0,216.0,191.0,41.0,295.0,43.0,176.0,296.0,164.0,95.0,46.0,100.0,137.0,95.0,214.0,122.0,211.0,47.0,208.0,160.0,211.0,255.0,96.0,119.0,96.0,352.0,74.0,26.0,234.0,114.0,71.0,140.0,26.0,89.0,237.0,124.0,418.0,200.0,223.0,240.0,23.0,0.0,45.0,213.0,77.0,1160.0
G_48,41.0,216.0,84.0,86.0,488.0,139.0,293.0,195.0,217.0,27.0,278.0,60.0,194.0,272.0,136.0,81.0,21.0,122.0,160.0,119.0,194.0,131.0,232.0,63.0,232.0,145.0,197.0,281.0,121.0,97.0,82.0,334.0,59.0,42.0,258.0,103.0,84.0,114.0,49.0,107.0,214.0,145.0,396.0,218.0,204.0,260.0,37.0,45.0,0.0,238.0,104.0,1140.0
G_49,210.0,428.0,180.0,295.0,706.0,120.0,510.0,409.0,36.0,237.0,492.0,198.0,59.0,489.0,354.0,291.0,241.0,137.0,102.0,140.0,410.0,123.0,19.0,196.0,20.0,354.0,410.0,61.0,138.0,314.0,288.0,548.0,266.0,212.0,40.0,312.0,183.0,333.0,213.0,166.0,434.0,123.0,613.0,45.0,417.0,43.0,219.0,213.0,238.0,0.0,157.0,1360.0
G_50,76.0,294.0,45.0,158.0,566.0,55.0,371.0,274.0,137.0,101.0,357.0,58.0,115.0,354.0,215.0,153.0,98.0,38.0,79.0,39.0,274.0,64.0,157.0,63.0,152.0,218.0,271.0,193.0,35.0,173.0,155.0,411.0,136.0,83.0,178.0,178.0,49.0,196.0,75.0,31.0,296.0,62.0,477.0,137.0,286.0,181.0,83.0,77.0,104.0,157.0,0.0,1220.0
G_51,1160.0,940.0,1200.0,1080.0,660.0,1260.0,860.0,960.0,1340.0,1140.0,880.0,1180.0,1320.0,880.0,1020.0,1080.0,1140.0,1240.0,1280.0,1240.0,960.0,1260.0,1360.0,1180.0,1360.0,1020.0,960.0,1400.0,1240.0,1060.0,1080.0,820.0,1100.0,1160.0,1380.0,1060.0,1200.0,1040.0,1160.0,1220.0,940.0,1260.0,760.0,1340.0,960.0,1380.0,1160.0,1160.0,1140.0,1360.0,1220.0,0.0
