,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_30,1308.0,9963.0,5468.0,5664.0,12068.0,12085.0,20425.0,5711.0,1722.0,5616.0,5521.0,5475.0,5527.0,3225.0,18360.0,26736.0,14295.0,5443.0,18591.0,5431.0,5565.0,18323.0,12052.0,5526.0,14275.0,14045.0,16379.0,3411.0,7766.0,9909.0,0.0,11959.0,5611.0,5697.0,9977.0,1328.0,7520.0,10085.0,5453.0,5569.0,1335.0,9892.0,9972.0,5735.0,5614.0,9854.0,14220.0,5766.0,5778.0,5579.0,5562.0,109709.0
G_31,11724.0,20379.0,7502.0,7353.0,22676.0,22454.0,9423.0,7230.0,11904.0,15997.0,7591.0,7492.0,7416.0,13971.0,7584.0,15690.0,24844.0,7565.0,7447.0,7478.0,7413.0,7579.0,1132.0,7376.0,24794.0,3221.0,5234.0,9460.0,18198.0,3206.0,11959.0,0.0,7336.0,16002.0,20603.0,11841.0,5359.0,20433.0,7213.0,7304.0,11636.0,20272.0,20515.0,7330.0,7596.0,3396.0,3668.0,16140.0,16094.0,15881.0,7476.0,120323.0
G_32,5339.0,13859.0,780.0,896.0,15929.0,15849.0,15785.0,1078.0,5525.0,9419.0,851.0,860.0,874.0,7382.0,13904.0,22038.0,18050.0,996.0,13891.0,719.0,978.0,13829.0,7390.0,745.0,18078.0,9365.0,11599.0,3108.0,11453.0,5209.0,5611.0,7336.0,0.0,9615.0,13773.0,5234.0,2863.0,13751.0,827.0,732.0,5005.0,13647.0,13727.0,905.0,1214.0,5387.0,9824.0,9712.0,9418.0,9307.0,937.0,113574.0
G_33,5480.0,5332.0,9566.0,9665.0,7768.0,7465.0,24463.0,9669.0,5794.0,1217.0,9842.0,9614.0,9533.0,3269.0,22416.0,30887.0,9823.0,9626.0,22668.0,9465.0,9441.0,22708.0,16040.0,9553.0,9794.0,18101.0,20384.0,7442.0,3237.0,13894.0,5697.0,16002.0,9615.0,0.0,5597.0,5387.0,11826.0,5315.0,9519.0,9426.0,5174.0,5346.0,5502.0,9737.0,9733.0,14157.0,18655.0,1266.0,1106.0,1193.0,9745.0,105308.0
G_34,9911.0,1206.0,13587.0,14086.0,3035.0,2950.0,28897.0,14139.0,10036.0,5382.0,13709.0,13723.0,13842.0,7351.0,26900.0,35313.0,4718.0,13882.0,27211.0,13480.0,13914.0,26990.0,20584.0,13736.0,4919.0,22374.0,24894.0,11899.0,3126.0,18453.0,9977.0,20603.0,13773.0,5597.0,0.0,9838.0,15812.0,907.0,13918.0,13809.0,9381.0,893.0,875.0,14078.0,14174.0,18423.0,22979.0,5722.0,5158.0,5489.0,14053.0,100165.0
G_35,1123.0,9577.0,5204.0,5381.0,11836.0,11804.0,20138.0,5513.0,1641.0,5374.0,5271.0,5270.0,5186.0,3032.0,18139.0,26503.0,14114.0,5234.0,18207.0,5188.0,5092.0,18195.0,11701.0,5240.0,14104.0,13826.0,16096.0,3217.0,7353.0,9635.0,1328.0,11841.0,5234.0,5387.0,9838.0,0.0,7406.0,9743.0,5060.0,5255.0,959.0,9751.0,9623.0,5498.0,5195.0,9624.0,13976.0,5569.0,5557.0,5174.0,5313.0,109627.0
G_36,7376.0,15981.0,2884.0,3080.0,17906.0,18029.0,13712.0,3330.0,7682.0,11596.0,2702.0,2949.0,3106.0,9371.0,11815.0,20090.0,20046.0,3078.0,11917.0,2918.0,3128.0,11627.0,5300.0,3014.0,20123.0,7281.0,9601.0,5220.0,13634.0,3193.0,7520.0,5359.0,2863.0,11826.0,15812.0,7406.0,0.0,15888.0,2997.0,3012.0,7147.0,15770.0,15822.0,3201.0,3294.0,3155.0,7697.0,11886.0,11657.0,11511.0,3107.0,115520.0
G_37,9709.0,1003.0,13553.0,13870.0,3297.0,2941.0,28841.0,13991.0,9948.0,5321.0,13943.0,13549.0,13837.0,7550.0,26892.0,35168.0,5305.0,13973.0,27073.0,13483.0,13850.0,27031.0,20438.0,13628.0,5191.0,22241.0,24681.0,11762.0,3047.0,18232.0,10085.0,20433.0,13751.0,5315.0,907.0,9743.0,15888.0,0.0,13762.0,13630.0,9294.0,906.0,1152.0,13901.0,14194.0,18499.0,23109.0,5377.0,4950.0,5366.0,14041.0,100430.0
G_38,5074.0,13761.0,795.0,917.0,16015.0,15822.0,15846.0,950.0,5450.0,9409.0,916.0,942.0,716.0,7304.0,13766.0,22105.0,18163.0,930.0,13777.0,879.0,804.0,13800.0,7353.0,778.0,18178.0,9374.0,11618.0,2900.0,11497.0,5156.0,5453.0,7213.0,827.0,9519.0,13918.0,5060.0,2997.0,13762.0,0.0,833.0,4991.0,13710.0,13889.0,979.0,1016.0,5221.0,9764.0,9489.0,9521.0,9134.0,896.0,113678.0
G_39,5220.0,13680.0,849.0,724.0,15920.0,15708.0,15733.0,854.0,5391.0,9382.0,989.0,719.0,874.0,7421.0,13855.0,21957.0,18117.0,1114.0,13890.0,618.0,953.0,13893.0,7280.0,591.0,17987.0,9304.0,11443.0,2966.0,11371.0,5119.0,5569.0,7304.0,732.0,9426.0,13809.0,5255.0,3012.0,13630.0,833.0,0.0,4955.0,13546.0,13684.0,832.0,1105.0,5469.0,9947.0,9518.0,9230.0,9230.0,918.0,113507.0
G_40,961.0,9359.0,4841.0,5148.0,11655.0,11403.0,20095.0,5229.0,1324.0,5115.0,5079.0,4972.0,4975.0,3020.0,18121.0,26454.0,13624.0,5135.0,18157.0,4897.0,5085.0,18136.0,11669.0,4869.0,13665.0,13594.0,15981.0,2992.0,7173.0,9527.0,1335.0,11636.0,5005.0,5174.0,9381.0,959.0,7147.0,9294.0,4991.0,4955.0,0.0,9278.0,9387.0,5107.0,5429.0,9661.0,14239.0,5316.0,4984.0,5028.0,5217.0,109115.0
G_41,9658.0,1076.0,13608.0,13808.0,3123.0,2945.0,28773.0,13858.0,9849.0,5257.0,13775.0,13699.0,13762.0,7286.0,26786.0,35133.0,5137.0,13809.0,26948.0,13442.0,13799.0,26925.0,20416.0,13536.0,5082.0,22213.0,24599.0,11638.0,3086.0,18213.0,9892.0,20272.0,13647.0,5346.0,893.0,9751.0,15770.0,906.0,13710.0,13546.0,9278.0,0.0,1050.0,13819.0,13983.0,18337.0,22859.0,5419.0,5025.0,5277.0,13906.0,100561.0
G_42,9909.0,1236.0,13621.0,13969.0,3058.0,3078.0,28717.0,14056.0,10030.0,5361.0,13841.0,13588.0,13767.0,7206.0,26963.0,35166.0,5163.0,13844.0,27096.0,13347.0,13800.0,26979.0,20511.0,13660.0,5162.0,22383.0,24775.0,11869.0,3050.0,18327.0,9972.0,20515.0,13727.0,5502.0,875.0,9623.0,15822.0,1152.0,13889.0,13684.0,9387.0,1050.0,0.0,13972.0,13968.0,18353.0,22827.0,5706.0,5263.0,5392.0,13994.0,100659.0
G_43,5399.0,13971.0,936.0,966.0,16217.0,16027.0,15929.0,975.0,5430.0,9587.0,1195.0,949.0,1062.0,7599.0,14019.0,22088.0,18339.0,1304.0,13882.0,1016.0,1177.0,13918.0,7413.0,796.0,18267.0,9528.0,11487.0,3117.0,11684.0,5232.0,5735.0,7330.0,905.0,9737.0,14078.0,5498.0,3201.0,13901.0,979.0,832.0,5107.0,13819.0,13972.0,0.0,1302.0,5625.0,9915.0,9760.0,9490.0,9468.0,1071.0,113736.0
G_44,5503.0,13829.0,1157.0,1104.0,16300.0,16227.0,15888.0,1209.0,5599.0,9747.0,1251.0,1277.0,1059.0,7316.0,13815.0,22312.0,18448.0,1091.0,13921.0,1149.0,1053.0,14032.0,7450.0,1236.0,18425.0,9693.0,11837.0,3219.0,11861.0,5421.0,5614.0,7596.0,1214.0,9733.0,14174.0,5195.0,3294.0,14194.0,1016.0,1105.0,5429.0,13983.0,13968.0,1302.0,0.0,5326.0,9649.0,9647.0,9881.0,9561.0,1023.0,114038.0
G_45,9652.0,18344.0,5362.0,5378.0,20489.0,20545.0,11682.0,5604.0,9841.0,14008.0,5291.0,5403.0,5384.0,11770.0,9575.0,17981.0,22628.0,5313.0,9688.0,5423.0,5350.0,9580.0,3258.0,5458.0,22665.0,5296.0,7492.0,7501.0,16061.0,1127.0,9854.0,3396.0,5387.0,14157.0,18423.0,9624.0,3155.0,18499.0,5221.0,5469.0,9661.0,18337.0,18353.0,5625.0,5326.0,0.0,5584.0,14130.0,14163.0,13824.0,5241.0,118202.0
G_46,14198.0,22820.0,9899.0,9851.0,24937.0,25074.0,7706.0,9973.0,14292.0,18586.0,9817.0,10025.0,9807.0,16066.0,5526.0,13843.0,27201.0,9887.0,5507.0,9970.0,9840.0,5553.0,3504.0,9906.0,27223.0,1556.0,3512.0,12039.0,20510.0,5682.0,14220.0,3668.0,9824.0,18655.0,22979.0,13976.0,7697.0,23109.0,9764.0,9947.0,14239.0,22859.0,22827.0,9915.0,9649.0,5584.0,0.0,18594.0,18743.0,18337.0,9620.0,122810.0
G_47,5251.0,5345.0,9651.0,9570.0,7767.0,7533.0,24481.0,9662.0,5686.0,1316.0,9909.0,9659.0,9518.0,3503.0,22463.0,30890.0,9981.0,9850.0,22475.0,9600.0,9641.0,22710.0,16033.0,9518.0,9949.0,18109.0,20291.0,7361.0,3303.0,13878.0,5766.0,16140.0,9712.0,1266.0,5722.0,5569.0,11886.0,5377.0,9489.0,9518.0,5316.0,5419.0,5706.0,9760.0,9647.0,14130.0,18594.0,0.0,1066.0,1178.0,9726.0,105470.0
G_48,5399.0,5065.0,9316.0,9381.0,7595.0,7091.0,24361.0,9717.0,5464.0,1195.0,9714.0,9231.0,9492.0,3277.0,22547.0,30774.0,9486.0,9664.0,22727.0,9059.0,9541.0,22740.0,16115.0,9211.0,9374.0,17902.0,20360.0,7385.0,2993.0,13884.0,5778.0,16094.0,9418.0,1106.0,5158.0,5557.0,11657.0,4950.0,9521.0,9230.0,4984.0,5025.0,5263.0,9490.0,9881.0,14163.0,18743.0,1066.0,0.0,1109.0,9721.0,104733.0
G_49,5210.0,5359.0,9288.0,9420.0,7539.0,7401.0,24405.0,9501.0,5721.0,1000.0,9442.0,9357.0,9331.0,3117.0,22291.0,30648.0,9686.0,9489.0,22286.0,9310.0,9374.0,22388.0,15848.0,9324.0,9741.0,17949.0,20202.0,7265.0,3057.0,13708.0,5579.0,15881.0,9307.0,1193.0,5489.0,5174.0,11511.0,5366.0,9134.0,9230.0,5028.0,5277.0,5392.0,9468.0,9561.0,13824.0,18337.0,1178.0,1109.0,0.0,9419.0,105318.0
G_50,5355.0,13936.0,1029.0,1056.0,16131.0,16102.0,15854.0,1130.0,5461.0,9630.0,1034.0,1024.0,975.0,7384.0,13803.0,22121.0,18378.0,1111.0,13819.0,985.0,1065.0,13889.0,7463.0,961.0,18314.0,9446.0,11579.0,3189.0,11545.0,5234.0,5562.0,7476.0,937.0,9745.0,14053.0,5313.0,3107.0,14041.0,896.0,918.0,5217.0,13906.0,13994.0,1071.0,1023.0,5241.0,9620.0,9726.0,9721.0,9419.0,0.0,113803.0
G_51,109669.0,100931.0,113339.0,113815.0,98354.0,98314.0,128509.0,113923.0,109732.0,105074.0,113495.0,113399.0,113662.0,107157.0,126680.0,134982.0,96133.0,113692.0,127004.0,113180.0,113786.0,126708.0,120358.0,113395.0,96032.0,122037.0,124618.0,111658.0,102802.0,118153.0,109709.0,120323.0,113574.0,105308.0,100165.0,109627.0,115520.0,100430.0,113678.0,113507.0,109115.0,100561.0,100659.0,113736.0,114038.0,118202.0,122810.0,105470.0,104733.0,105318.0,113803.0,0.0
