Precision,Recall,F1-score,SDTED
0.875,0.84,0.8571428571428572,0.5474919957310566
0.92,0.92,0.92,0.6179295624332978
0.9047619047619048,0.76,0.8260869565217391,0.5048025613660618
0.92,0.92,0.92,0.7225186766275347
0.9230769230769231,0.96,0.9411764705882353,0.5784418356456777
0.84,0.84,0.8399999999999999,0.5688367129135539
0.8518518518518519,0.92,0.8846153846153846,0.6734258271077909
0.8695652173913043,0.8,0.8333333333333333,0.5272145144076841
0.9545454545454546,0.84,0.8936170212765958,0.5592315901814301
0.8461538461538461,0.88,0.8627450980392156,0.6894343649946638
0.96,0.96,0.96,0.6061899679829242
1.0,0.84,0.9130434782608696,0.5848452508004269
0.8888888888888888,0.96,0.923076923076923,0.5880469583778015
0.84,0.84,0.8399999999999999,0.648879402347919
0.8846153846153846,0.92,0.9019607843137256,0.615795090715048
0.9230769230769231,0.96,0.9411764705882353,0.7342582710779082
0.8846153846153846,0.92,0.9019607843137256,0.6627534685165422
1.0,0.76,0.8636363636363636,0.5293489861259338
0.7857142857142857,0.88,0.830188679245283,0.6328708644610459
0.9130434782608695,0.84,0.8749999999999999,0.5250800426894344
0.9230769230769231,0.96,0.9411764705882353,0.7182497331910352
0.9565217391304348,0.88,0.9166666666666666,0.5453575240128068
0.875,0.84,0.8571428571428572,0.5976520811099253
0.8518518518518519,0.92,0.8846153846153846,0.7716115261472786
0.8947368421052632,0.68,0.7727272727272727,0.5731056563500534
0.8571428571428571,0.72,0.782608695652174,0.5101387406616862
0.9565217391304348,0.88,0.9166666666666666,0.560298826040555
0.8214285714285714,0.92,0.8679245283018867,0.7470651013874066
0.88,0.88,0.88,0.6542155816435432
0.8888888888888888,0.96,0.923076923076923,0.615795090715048
0.9230769230769231,0.96,0.9411764705882353,0.6403415154749199
0.8275862068965517,0.96,0.888888888888889,0.7812166488794023
0.8846153846153846,0.92,0.9019607843137256,0.7459978655282817
0.9130434782608695,0.84,0.8749999999999999,0.5667022411953042
0.8518518518518519,0.92,0.8846153846153846,0.6435432230522946
0.9583333333333334,0.92,0.9387755102040817,0.5891141942369263
0.8461538461538461,0.88,0.8627450980392156,0.8313767342582711
0.8275862068965517,0.96,0.888888888888889,0.7801494130202775
0.9130434782608695,0.84,0.8749999999999999,0.5410885805763074
0.9090909090909091,0.8,0.8510638297872342,0.5496264674493063
0.8636363636363636,0.76,0.8085106382978724,0.5549626467449307
0.8148148148148148,0.88,0.8461538461538461,0.7406616862326574
0.9230769230769231,0.96,0.9411764705882353,0.7150480256136607
0.8148148148148148,0.88,0.8461538461538461,0.599786552828175
0.9545454545454546,0.84,0.8936170212765958,0.6414087513340448
0.8888888888888888,0.96,0.923076923076923,0.6221985058697972
0.9545454545454546,0.84,0.8936170212765958,0.6189967982924226
0.96,0.96,0.96,0.6819637139807897
0.9230769230769231,0.96,0.9411764705882353,0.5592315901814301
0.8928571428571429,1.0,0.9433962264150945,0.5581643543223052
0.9565217391304348,0.88,0.9166666666666666,0.5432230522945571
1.0,0.76,0.8636363636363636,0.5827107790821772
0.8846153846153846,0.92,0.9019607843137256,0.6115261472785485
0.88,0.88,0.88,0.6147278548559232
0.9565217391304348,0.88,0.9166666666666666,0.599786552828175
0.8461538461538461,0.88,0.8627450980392156,0.5464247598719316
0.9583333333333334,0.92,0.9387755102040817,0.5709711846318036
0.8846153846153846,0.92,0.9019607843137256,0.7139807897545358
0.9,0.72,0.7999999999999999,0.6072572038420492
0.8518518518518519,0.92,0.8846153846153846,0.6787620064034152
0.9166666666666666,0.88,0.8979591836734694,0.575240128068303
0.8518518518518519,0.92,0.8846153846153846,0.6296691568836713
0.8928571428571429,1.0,0.9433962264150945,0.7524012806830309
1.0,0.84,0.9130434782608696,0.5250800426894344
0.7741935483870968,0.96,0.8571428571428571,0.6937033084311632
0.9565217391304348,0.88,0.9166666666666666,0.7065101387406617
0.9130434782608695,0.84,0.8749999999999999,0.551760939167556
0.9166666666666666,0.88,0.8979591836734694,0.6403415154749199
1.0,0.76,0.8636363636363636,0.5197438633938101
0.875,0.84,0.8571428571428572,0.5656350053361793
0.9565217391304348,0.88,0.9166666666666666,0.6702241195304162
0.8518518518518519,0.92,0.8846153846153846,0.7342582710779082
0.9230769230769231,0.96,0.9411764705882353,0.6179295624332978
0.8275862068965517,0.96,0.888888888888889,0.7161152614727855
0.9523809523809523,0.8,0.8695652173913043,0.5474919957310566
0.9130434782608695,0.84,0.8749999999999999,0.5933831376734258
0.9583333333333334,0.92,0.9387755102040817,0.5570971184631803
0.8636363636363636,0.76,0.8085106382978724,0.5165421558164354
0.9545454545454546,0.84,0.8936170212765958,0.5784418356456777
0.8214285714285714,0.92,0.8679245283018867,0.6616862326574173
0.9130434782608695,0.84,0.8749999999999999,0.5336179295624333
0.84,0.84,0.8399999999999999,0.5453575240128068
0.8518518518518519,0.92,0.8846153846153846,0.7993596584845251
0.875,0.84,0.8571428571428572,0.5880469583778015
0.8214285714285714,0.92,0.8679245283018867,0.7267876200640342
0.7857142857142857,0.88,0.830188679245283,0.5965848452508005
0.9130434782608695,0.84,0.8749999999999999,0.6851654215581644
0.8636363636363636,0.76,0.8085106382978724,0.5944503735325507
0.8333333333333334,0.8,0.816326530612245,0.5272145144076841
0.9230769230769231,0.96,0.9411764705882353,0.576307363927428
0.9545454545454546,0.84,0.8936170212765958,0.672358591248666
0.92,0.92,0.92,0.6627534685165422
0.8695652173913043,0.8,0.8333333333333333,0.567769477054429
0.8148148148148148,0.88,0.8461538461538461,0.7065101387406617
0.8214285714285714,0.92,0.8679245283018867,0.695837780149413
0.9565217391304348,0.88,0.9166666666666666,0.5506937033084311
0.9583333333333334,0.92,0.9387755102040817,0.5453575240128068
0.9166666666666666,0.88,0.8979591836734694,0.5346851654215581
0.8,0.8,0.8000000000000002,0.6040554962646745
0.7777777777777778,0.84,0.8076923076923077,0.6286019210245464
