,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51,G_52,G_53,G_54,G_55,G_56,G_57,G_58,G_59,G_60,G_61,G_62,G_63,G_64,G_65,G_66,G_67,G_68,G_69,G_70,G_71,G_72,G_73,G_74,G_75,G_76,G_77,G_78,G_79,G_80,G_81,G_82,G_83,G_84,G_85,G_86,G_87,G_88,G_89,G_90,G_91,G_92,G_93,G_94,G_95,G_96,G_97,G_98,G_99,G_100,G_101
G_base,0,424.0,358.0,464.0,260.0,395.0,404.0,306.0,443.0,413.0,291.0,369.0,389.0,386.0,329.0,360.0,249.0,316.0,441.0,344.0,445.0,264.0,426.0,377.0,214.0,400.0,459.0,412.0,237.0,324.0,360.0,337.0,205.0,238.0,406.0,334.0,385.0,158.0,206.0,430.0,422.0,417.0,243.0,267.0,375.0,336.0,354.0,357.0,298.0,413.0,414.0,428.0,391.0,364.0,361.0,375.0,425.0,402.0,268.0,368.0,301.0,398.0,347.0,232.0,445.0,287.0,275.0,420.0,337.0,450.0,407.0,309.0,249.0,358.0,266.0,424.0,381.0,415.0,453.0,395.0,317.0,437.0,426.0,188.0,386.0,256.0,378.0,295.0,380.0,443.0,397.0,307.0,316.0,405.0,275.0,285.0,421.0,426.0,436.0,371.0,348.0,937.0
