,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51
G_10,22.0,141.0,137.0,241.0,147.0,264.0,132.0,112.0,265.0,246.0,0.0,248.0,289.0,243.0,360.0,373.0,393.0,27.0,481.0,229.0,322.0,76.0,62.0,182.0,140.0,63.0,328.0,244.0,279.0,360.0,105.0,97.0,164.0,90.0,212.0,204.0,376.0,244.0,280.0,305.0,263.0,153.0,208.0,27.0,67.0,159.0,184.0,262.0,108.0,282.0,91.0,1160.0
G_11,236.0,135.0,357.0,458.0,356.0,46.0,343.0,164.0,468.0,457.0,248.0,0.0,70.0,455.0,570.0,595.0,610.0,240.0,690.0,434.0,534.0,202.0,263.0,397.0,124.0,207.0,533.0,462.0,495.0,574.0,166.0,298.0,388.0,306.0,437.0,411.0,169.0,454.0,60.0,515.0,477.0,357.0,65.0,237.0,282.0,375.0,397.0,480.0,172.0,496.0,181.0,1380.0
G_12,279.0,167.0,401.0,497.0,398.0,53.0,382.0,203.0,513.0,499.0,289.0,70.0,0.0,504.0,618.0,635.0,655.0,288.0,734.0,475.0,579.0,240.0,302.0,438.0,170.0,251.0,577.0,505.0,536.0,620.0,212.0,345.0,429.0,349.0,477.0,457.0,133.0,503.0,31.0,559.0,520.0,396.0,106.0,281.0,324.0,416.0,436.0,522.0,211.0,542.0,234.0,1420.0
G_13,236.0,358.0,129.0,29.0,122.0,476.0,149.0,321.0,46.0,18.0,243.0,455.0,504.0,0.0,142.0,164.0,181.0,240.0,257.0,50.0,102.0,281.0,228.0,84.0,358.0,277.0,99.0,31.0,69.0,137.0,318.0,180.0,96.0,188.0,44.0,71.0,595.0,33.0,496.0,77.0,40.0,128.0,417.0,236.0,203.0,111.0,85.0,53.0,320.0,64.0,299.0,940.0
G_14,350.0,475.0,240.0,142.0,240.0,596.0,263.0,436.0,117.0,139.0,360.0,570.0,618.0,142.0,0.0,44.0,62.0,358.0,141.0,159.0,67.0,395.0,340.0,193.0,471.0,392.0,62.0,145.0,99.0,26.0,434.0,296.0,215.0,307.0,162.0,183.0,713.0,141.0,610.0,83.0,120.0,244.0,532.0,356.0,319.0,222.0,198.0,128.0,432.0,105.0,414.0,820.0
G_15,368.0,495.0,260.0,158.0,253.0,616.0,282.0,457.0,141.0,164.0,373.0,595.0,635.0,164.0,44.0,0.0,40.0,370.0,125.0,186.0,82.0,418.0,368.0,218.0,499.0,416.0,85.0,158.0,116.0,48.0,462.0,318.0,240.0,321.0,175.0,195.0,731.0,161.0,629.0,103.0,139.0,264.0,556.0,373.0,334.0,235.0,220.0,144.0,450.0,114.0,439.0,800.0
G_16,384.0,514.0,275.0,178.0,278.0,629.0,298.0,469.0,156.0,179.0,393.0,610.0,655.0,181.0,62.0,40.0,0.0,395.0,100.0,196.0,102.0,434.0,386.0,236.0,511.0,432.0,99.0,179.0,139.0,61.0,475.0,335.0,254.0,341.0,198.0,218.0,749.0,180.0,647.0,115.0,157.0,283.0,567.0,392.0,351.0,252.0,237.0,164.0,471.0,138.0,450.0,780.0
G_17,24.0,141.0,144.0,240.0,144.0,258.0,130.0,112.0,257.0,243.0,27.0,240.0,288.0,240.0,358.0,370.0,395.0,0.0,480.0,220.0,319.0,70.0,58.0,184.0,146.0,62.0,314.0,245.0,279.0,359.0,108.0,89.0,167.0,92.0,221.0,197.0,382.0,243.0,279.0,296.0,261.0,147.0,202.0,23.0,62.0,160.0,177.0,266.0,104.0,281.0,85.0,1160.0
G_18,471.0,598.0,356.0,262.0,362.0,711.0,381.0,556.0,232.0,260.0,481.0,690.0,734.0,257.0,141.0,125.0,100.0,480.0,0.0,273.0,181.0,514.0,454.0,316.0,593.0,516.0,177.0,261.0,218.0,144.0,555.0,420.0,339.0,417.0,276.0,299.0,837.0,256.0,734.0,202.0,236.0,356.0,654.0,470.0,435.0,335.0,317.0,240.0,555.0,220.0,537.0,700.0
G_19,210.0,340.0,106.0,49.0,106.0,455.0,124.0,299.0,52.0,51.0,229.0,434.0,475.0,50.0,159.0,186.0,196.0,220.0,273.0,0.0,125.0,254.0,202.0,58.0,333.0,252.0,118.0,42.0,79.0,165.0,290.0,159.0,87.0,163.0,24.0,42.0,574.0,41.0,472.0,100.0,63.0,96.0,388.0,213.0,177.0,89.0,63.0,66.0,296.0,87.0,279.0,960.0
G_20,315.0,439.0,204.0,111.0,198.0,558.0,226.0,401.0,85.0,104.0,322.0,534.0,579.0,102.0,67.0,82.0,102.0,319.0,181.0,125.0,0.0,359.0,309.0,162.0,436.0,358.0,24.0,103.0,61.0,66.0,400.0,261.0,182.0,263.0,125.0,138.0,673.0,99.0,574.0,46.0,87.0,207.0,492.0,312.0,282.0,185.0,159.0,84.0,399.0,64.0,381.0,860.0
G_21,60.0,106.0,185.0,284.0,182.0,223.0,160.0,69.0,291.0,280.0,76.0,202.0,240.0,281.0,395.0,418.0,434.0,70.0,514.0,254.0,359.0,0.0,86.0,219.0,101.0,37.0,352.0,286.0,318.0,395.0,63.0,126.0,209.0,128.0,263.0,241.0,342.0,283.0,239.0,341.0,305.0,184.0,159.0,63.0,109.0,200.0,222.0,304.0,73.0,320.0,51.0,1200.0
G_22,52.0,170.0,130.0,227.0,130.0,283.0,108.0,129.0,239.0,228.0,62.0,263.0,302.0,228.0,340.0,368.0,386.0,58.0,454.0,202.0,309.0,86.0,0.0,168.0,174.0,93.0,309.0,236.0,265.0,347.0,130.0,78.0,160.0,70.0,203.0,184.0,395.0,228.0,304.0,292.0,253.0,127.0,223.0,51.0,57.0,155.0,165.0,246.0,130.0,276.0,112.0,1140.0
G_23,171.0,297.0,59.0,84.0,69.0,421.0,83.0,258.0,101.0,81.0,182.0,397.0,438.0,84.0,193.0,218.0,236.0,184.0,316.0,58.0,162.0,219.0,168.0,0.0,291.0,218.0,158.0,77.0,121.0,200.0,255.0,115.0,44.0,125.0,58.0,46.0,532.0,82.0,436.0,140.0,99.0,63.0,354.0,172.0,147.0,48.0,27.0,102.0,263.0,127.0,244.0,1000.0
G_24,133.0,35.0,258.0,362.0,260.0,145.0,247.0,70.0,376.0,357.0,140.0,124.0,170.0,358.0,471.0,499.0,511.0,146.0,593.0,333.0,436.0,101.0,174.0,291.0,0.0,103.0,440.0,359.0,398.0,476.0,58.0,202.0,280.0,205.0,337.0,324.0,258.0,361.0,156.0,413.0,374.0,263.0,77.0,137.0,184.0,274.0,301.0,381.0,73.0,401.0,91.0,1280.0
G_25,58.0,102.0,182.0,276.0,181.0,223.0,170.0,70.0,294.0,278.0,63.0,207.0,251.0,277.0,392.0,416.0,432.0,62.0,516.0,252.0,358.0,37.0,93.0,218.0,103.0,0.0,359.0,281.0,318.0,394.0,66.0,126.0,197.0,135.0,254.0,245.0,336.0,275.0,239.0,331.0,293.0,190.0,167.0,62.0,101.0,205.0,213.0,307.0,62.0,325.0,53.0,1200.0
G_26,314.0,432.0,204.0,105.0,202.0,550.0,220.0,398.0,78.0,102.0,328.0,533.0,577.0,99.0,62.0,85.0,99.0,314.0,177.0,118.0,24.0,352.0,309.0,158.0,440.0,359.0,0.0,104.0,64.0,66.0,396.0,257.0,182.0,261.0,125.0,141.0,679.0,103.0,573.0,44.0,80.0,194.0,496.0,316.0,279.0,187.0,165.0,83.0,399.0,63.0,377.0,860.0
G_27,238.0,362.0,122.0,27.0,125.0,485.0,143.0,324.0,45.0,30.0,244.0,462.0,505.0,31.0,145.0,158.0,179.0,245.0,261.0,42.0,103.0,286.0,236.0,77.0,359.0,281.0,104.0,0.0,66.0,142.0,318.0,177.0,104.0,183.0,43.0,62.0,596.0,24.0,498.0,82.0,44.0,125.0,416.0,241.0,197.0,108.0,89.0,41.0,324.0,58.0,303.0,940.0
G_28,273.0,397.0,162.0,68.0,159.0,521.0,185.0,360.0,39.0,71.0,279.0,495.0,536.0,69.0,99.0,116.0,139.0,279.0,218.0,79.0,61.0,318.0,265.0,121.0,398.0,318.0,64.0,66.0,0.0,105.0,358.0,221.0,145.0,226.0,83.0,101.0,637.0,63.0,532.0,46.0,46.0,166.0,456.0,279.0,241.0,147.0,117.0,53.0,353.0,27.0,342.0,900.0
G_29,354.0,476.0,241.0,142.0,235.0,598.0,264.0,437.0,123.0,138.0,360.0,574.0,620.0,137.0,26.0,48.0,61.0,359.0,144.0,165.0,66.0,395.0,347.0,200.0,476.0,394.0,66.0,142.0,105.0,0.0,440.0,299.0,213.0,304.0,162.0,183.0,712.0,141.0,614.0,75.0,121.0,249.0,538.0,355.0,324.0,226.0,199.0,132.0,438.0,103.0,416.0,820.0
G_30,97.0,69.0,227.0,326.0,226.0,181.0,209.0,32.0,334.0,318.0,105.0,166.0,212.0,318.0,434.0,462.0,475.0,108.0,555.0,290.0,400.0,63.0,130.0,255.0,58.0,66.0,396.0,318.0,358.0,440.0,0.0,161.0,240.0,167.0,303.0,284.0,300.0,323.0,203.0,374.0,336.0,220.0,123.0,99.0,140.0,242.0,266.0,341.0,31.0,359.0,49.0,1240.0
G_31,87.0,205.0,85.0,180.0,79.0,324.0,61.0,164.0,196.0,176.0,97.0,298.0,345.0,180.0,296.0,318.0,335.0,89.0,420.0,159.0,261.0,126.0,78.0,115.0,202.0,126.0,257.0,177.0,221.0,299.0,161.0,0.0,107.0,38.0,166.0,139.0,445.0,189.0,342.0,237.0,199.0,83.0,259.0,79.0,53.0,113.0,126.0,203.0,171.0,216.0,139.0,1100.0
G_32,157.0,278.0,52.0,109.0,48.0,398.0,75.0,243.0,125.0,104.0,164.0,388.0,429.0,96.0,215.0,240.0,254.0,167.0,339.0,87.0,182.0,209.0,160.0,44.0,280.0,197.0,182.0,104.0,145.0,213.0,240.0,107.0,0.0,120.0,87.0,72.0,514.0,101.0,417.0,155.0,118.0,57.0,339.0,166.0,126.0,39.0,53.0,133.0,244.0,145.0,220.0,1020.0
G_33,86.0,213.0,84.0,192.0,95.0,330.0,72.0,179.0,204.0,192.0,90.0,306.0,349.0,188.0,307.0,321.0,341.0,92.0,417.0,163.0,263.0,128.0,70.0,125.0,205.0,135.0,261.0,183.0,226.0,304.0,167.0,38.0,120.0,0.0,163.0,143.0,443.0,183.0,344.0,251.0,213.0,83.0,267.0,85.0,57.0,112.0,139.0,197.0,174.0,227.0,157.0,1100.0
G_34,212.0,339.0,100.0,43.0,106.0,462.0,129.0,301.0,62.0,52.0,212.0,437.0,477.0,44.0,162.0,175.0,198.0,221.0,276.0,24.0,125.0,263.0,203.0,58.0,337.0,254.0,125.0,43.0,83.0,162.0,303.0,166.0,87.0,163.0,0.0,44.0,572.0,40.0,475.0,106.0,66.0,104.0,399.0,217.0,180.0,83.0,61.0,61.0,299.0,89.0,284.0,960.0
G_35,199.0,324.0,80.0,63.0,82.0,438.0,100.0,284.0,75.0,70.0,204.0,411.0,457.0,71.0,183.0,195.0,218.0,197.0,299.0,42.0,138.0,241.0,184.0,46.0,324.0,245.0,141.0,62.0,101.0,183.0,284.0,139.0,72.0,143.0,44.0,0.0,556.0,66.0,456.0,126.0,85.0,83.0,376.0,194.0,159.0,65.0,43.0,84.0,282.0,100.0,256.0,980.0
G_36,369.0,263.0,495.0,595.0,498.0,146.0,480.0,298.0,614.0,595.0,376.0,169.0,133.0,595.0,713.0,731.0,749.0,382.0,837.0,574.0,673.0,342.0,395.0,532.0,258.0,336.0,679.0,596.0,637.0,712.0,300.0,445.0,514.0,443.0,572.0,556.0,0.0,594.0,118.0,652.0,614.0,503.0,202.0,376.0,413.0,509.0,535.0,620.0,304.0,637.0,325.0,1520.0
G_37,234.0,362.0,126.0,34.0,127.0,480.0,151.0,326.0,47.0,39.0,244.0,454.0,503.0,33.0,141.0,161.0,180.0,243.0,256.0,41.0,99.0,283.0,228.0,82.0,361.0,275.0,103.0,24.0,63.0,141.0,323.0,189.0,101.0,183.0,40.0,66.0,594.0,0.0,497.0,86.0,48.0,129.0,415.0,241.0,202.0,108.0,85.0,50.0,321.0,71.0,301.0,940.0
G_38,267.0,163.0,394.0,500.0,396.0,48.0,377.0,196.0,512.0,498.0,280.0,60.0,31.0,496.0,610.0,629.0,647.0,279.0,734.0,472.0,574.0,239.0,304.0,436.0,156.0,239.0,573.0,498.0,532.0,614.0,203.0,342.0,417.0,344.0,475.0,456.0,118.0,497.0,0.0,552.0,515.0,397.0,105.0,280.0,310.0,407.0,440.0,519.0,203.0,536.0,225.0,1420.0
G_39,290.0,417.0,186.0,84.0,176.0,532.0,208.0,376.0,61.0,78.0,305.0,515.0,559.0,77.0,83.0,103.0,115.0,296.0,202.0,100.0,46.0,341.0,292.0,140.0,413.0,331.0,44.0,82.0,46.0,75.0,374.0,237.0,155.0,251.0,106.0,126.0,652.0,86.0,552.0,0.0,52.0,186.0,471.0,291.0,259.0,166.0,141.0,75.0,377.0,43.0,360.0,880.0
G_40,251.0,380.0,143.0,40.0,140.0,493.0,169.0,338.0,23.0,42.0,263.0,477.0,520.0,40.0,120.0,139.0,157.0,261.0,236.0,63.0,87.0,305.0,253.0,99.0,374.0,293.0,80.0,44.0,46.0,121.0,336.0,199.0,118.0,213.0,66.0,85.0,614.0,48.0,515.0,52.0,0.0,147.0,433.0,253.0,217.0,126.0,104.0,33.0,339.0,47.0,321.0,920.0
G_41,142.0,263.0,33.0,131.0,30.0,377.0,46.0,225.0,139.0,129.0,153.0,357.0,396.0,128.0,244.0,264.0,283.0,147.0,356.0,96.0,207.0,184.0,127.0,63.0,263.0,190.0,194.0,125.0,166.0,249.0,220.0,83.0,57.0,83.0,104.0,83.0,503.0,129.0,397.0,186.0,147.0,0.0,320.0,138.0,109.0,56.0,76.0,139.0,227.0,169.0,201.0,1040.0
G_42,194.0,93.0,322.0,421.0,316.0,87.0,300.0,126.0,432.0,414.0,208.0,65.0,106.0,417.0,532.0,556.0,567.0,202.0,654.0,388.0,492.0,159.0,223.0,354.0,77.0,167.0,496.0,416.0,456.0,538.0,123.0,259.0,339.0,267.0,399.0,376.0,202.0,415.0,105.0,471.0,433.0,320.0,0.0,198.0,240.0,339.0,356.0,441.0,131.0,459.0,143.0,1340.0
G_43,18.0,145.0,141.0,238.0,134.0,259.0,120.0,104.0,250.0,237.0,27.0,237.0,281.0,236.0,356.0,373.0,392.0,23.0,470.0,213.0,312.0,63.0,51.0,172.0,137.0,62.0,316.0,241.0,279.0,355.0,99.0,79.0,166.0,85.0,217.0,194.0,376.0,241.0,280.0,291.0,253.0,138.0,198.0,0.0,69.0,160.0,176.0,261.0,106.0,280.0,85.0,1160.0
G_44,58.0,177.0,103.0,198.0,111.0,296.0,94.0,140.0,218.0,206.0,67.0,282.0,324.0,203.0,319.0,334.0,351.0,62.0,435.0,177.0,282.0,109.0,57.0,147.0,184.0,101.0,279.0,197.0,241.0,324.0,140.0,53.0,126.0,57.0,180.0,159.0,413.0,202.0,310.0,259.0,217.0,109.0,240.0,69.0,0.0,118.0,144.0,223.0,140.0,239.0,125.0,1120.0
G_45,152.0,277.0,44.0,107.0,55.0,398.0,77.0,238.0,126.0,114.0,159.0,375.0,416.0,111.0,222.0,235.0,252.0,160.0,335.0,89.0,185.0,200.0,155.0,48.0,274.0,205.0,187.0,108.0,147.0,226.0,242.0,113.0,39.0,112.0,83.0,65.0,509.0,108.0,407.0,166.0,126.0,56.0,339.0,160.0,118.0,0.0,47.0,127.0,237.0,144.0,224.0,1020.0
G_46,179.0,297.0,70.0,78.0,62.0,423.0,89.0,260.0,100.0,85.0,184.0,397.0,436.0,85.0,198.0,220.0,237.0,177.0,317.0,63.0,159.0,222.0,165.0,27.0,301.0,213.0,165.0,89.0,117.0,199.0,266.0,126.0,53.0,139.0,61.0,43.0,535.0,85.0,440.0,141.0,104.0,76.0,356.0,176.0,144.0,47.0,0.0,117.0,256.0,127.0,244.0,1000.0
G_47,256.0,377.0,137.0,48.0,152.0,501.0,173.0,341.0,31.0,55.0,262.0,480.0,522.0,53.0,128.0,144.0,164.0,266.0,240.0,66.0,84.0,304.0,246.0,102.0,381.0,307.0,83.0,41.0,53.0,132.0,341.0,203.0,133.0,197.0,61.0,84.0,620.0,50.0,519.0,75.0,33.0,139.0,441.0,261.0,223.0,127.0,117.0,0.0,340.0,53.0,324.0,920.0
G_48,98.0,60.0,224.0,317.0,228.0,189.0,215.0,29.0,335.0,319.0,108.0,172.0,211.0,320.0,432.0,450.0,471.0,104.0,555.0,296.0,399.0,73.0,130.0,263.0,73.0,62.0,399.0,324.0,353.0,438.0,31.0,171.0,244.0,174.0,299.0,282.0,304.0,321.0,203.0,377.0,339.0,227.0,131.0,106.0,140.0,237.0,256.0,340.0,0.0,358.0,52.0,1240.0
G_49,279.0,401.0,169.0,68.0,155.0,519.0,184.0,365.0,44.0,63.0,282.0,496.0,542.0,64.0,105.0,114.0,138.0,281.0,220.0,87.0,64.0,320.0,276.0,127.0,401.0,325.0,63.0,58.0,27.0,103.0,359.0,216.0,145.0,227.0,89.0,100.0,637.0,71.0,536.0,43.0,47.0,169.0,459.0,280.0,239.0,144.0,127.0,53.0,358.0,0.0,339.0,900.0
G_50,88.0,88.0,205.0,304.0,201.0,203.0,184.0,52.0,317.0,302.0,91.0,181.0,234.0,299.0,414.0,439.0,450.0,85.0,537.0,279.0,381.0,51.0,112.0,244.0,91.0,53.0,377.0,303.0,342.0,416.0,49.0,139.0,220.0,157.0,284.0,256.0,325.0,301.0,225.0,360.0,321.0,201.0,143.0,85.0,125.0,224.0,244.0,324.0,52.0,339.0,0.0,1220.0
G_51,1160.0,1280.0,1040.0,940.0,1040.0,1400.0,1060.0,1240.0,920.0,940.0,1160.0,1380.0,1420.0,940.0,820.0,800.0,780.0,1160.0,700.0,960.0,860.0,1200.0,1140.0,1000.0,1280.0,1200.0,860.0,940.0,900.0,820.0,1240.0,1100.0,1020.0,1100.0,960.0,980.0,1520.0,940.0,1420.0,880.0,920.0,1040.0,1340.0,1160.0,1120.0,1020.0,1000.0,920.0,1240.0,900.0,1220.0,0.0
