Precision,Recall,F1-score,SDTED
0.8148148148148148,0.88,0.8461538461538461,0.8575342465753425
0.7692307692307693,0.8,0.7843137254901961,0.9602739726027397
0.8571428571428571,0.72,0.782608695652174,0.7602739726027398
1.0,0.8,0.888888888888889,0.8205479452054795
0.7307692307692307,0.76,0.7450980392156863,0.9356164383561644
0.782608695652174,0.72,0.7499999999999999,0.8917808219178083
0.6923076923076923,0.72,0.7058823529411765,0.9047945205479452
0.84,0.84,0.8399999999999999,0.9232876712328767
0.8461538461538461,0.88,0.8627450980392156,0.9123287671232877
0.7142857142857143,0.8,0.7547169811320756,0.8534246575342466
0.7692307692307693,0.8,0.7843137254901961,0.8684931506849315
0.8260869565217391,0.76,0.7916666666666667,0.9219178082191781
0.8260869565217391,0.76,0.7916666666666667,0.9219178082191781
0.8636363636363636,0.76,0.8085106382978724,0.9671232876712329
0.9565217391304348,0.88,0.9166666666666666,0.9130136986301369
0.9166666666666666,0.88,0.8979591836734694,0.9232876712328767
0.7692307692307693,0.8,0.7843137254901961,0.9719178082191781
0.88,0.88,0.88,0.95
0.8461538461538461,0.88,0.8627450980392156,0.9643835616438357
0.7857142857142857,0.88,0.830188679245283,0.9356164383561644
0.8148148148148148,0.88,0.8461538461538461,0.947945205479452
0.76,0.76,0.76,0.9691780821917808
0.7916666666666666,0.76,0.7755102040816326,0.9506849315068493
0.7692307692307693,0.8,0.7843137254901961,0.9315068493150684
0.88,0.88,0.88,0.9383561643835616
0.875,0.84,0.8571428571428572,0.939041095890411
0.8,0.8,0.8000000000000002,0.9472602739726027
0.9545454545454546,0.84,0.8936170212765958,0.9136986301369863
0.84,0.84,0.8399999999999999,0.963013698630137
0.7142857142857143,0.8,0.7547169811320756,0.8534246575342466
0.75,0.72,0.7346938775510204,0.9705479452054795
0.8,0.8,0.8000000000000002,0.9643835616438357
0.9166666666666666,0.88,0.8979591836734694,0.9917808219178083
0.8695652173913043,0.8,0.8333333333333333,0.9198630136986301
0.7619047619047619,0.64,0.6956521739130435,0.8794520547945206
0.8260869565217391,0.76,0.7916666666666667,0.8801369863013698
0.8148148148148148,0.88,0.8461538461538461,0.9506849315068493
0.9130434782608695,0.84,0.8749999999999999,0.9732876712328767
0.75,0.72,0.7346938775510204,0.9821917808219178
0.8461538461538461,0.88,0.8627450980392156,0.9095890410958904
