,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41,G_42,G_43,G_44,G_45,G_46,G_47,G_48,G_49,G_50,G_51,G_52,G_53,G_54,G_55,G_56,G_57,G_58,G_59,G_60,G_61,G_62,G_63,G_64,G_65,G_66,G_67,G_68,G_69,G_70,G_71,G_72,G_73,G_74,G_75,G_76,G_77,G_78,G_79,G_80,G_81,G_82,G_83,G_84,G_85,G_86,G_87,G_88,G_89,G_90,G_91,G_92,G_93,G_94,G_95,G_96,G_97,G_98,G_99,G_100,G_101
G_base,0,101.0,64.0,84.0,51.0,115.0,84.0,93.0,76.0,111.0,60.0,70.0,120.0,97.0,72.0,112.0,98.0,102.0,59.0,129.0,137.0,63.0,92.0,102.0,48.0,43.0,124.0,134.0,102.0,53.0,110.0,99.0,95.0,47.0,133.0,93.0,53.0,97.0,149.0,89.0,80.0,98.0,66.0,107.0,90.0,116.0,61.0,73.0,105.0,60.0,117.0,60.0,92.0,95.0,70.0,113.0,48.0,84.0,115.0,128.0,62.0,88.0,95.0,93.0,81.0,105.0,115.0,115.0,96.0,93.0,43.0,59.0,57.0,55.0,89.0,95.0,79.0,120.0,62.0,82.0,88.0,86.0,68.0,129.0,40.0,67.0,59.0,59.0,105.0,70.0,65.0,56.0,54.0,101.0,78.0,77.0,66.0,100.0,98.0,85.0,79.0,415.0
