,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21
G_base,0,217.0,153.0,112.0,150.0,157.0,92.0,102.0,241.0,103.0,102.0,130.0,149.0,86.0,112.0,147.0,185.0,203.0,249.0,147.0,140.0,837.0
