,G_base,G_1,G_2,G_3,G_4,G_5,G_6,G_7,G_8,G_9,G_10,G_11,G_12,G_13,G_14,G_15,G_16,G_17,G_18,G_19,G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_32,G_33,G_34,G_35,G_36,G_37,G_38,G_39,G_40,G_41
G_base,0,34.0,27.0,30.0,35.0,113.0,34.0,11.0,47.0,74.0,33.0,27.0,34.0,18.0,27.0,22.0,35.0,15.0,71.0,20.0,55.0,27.0,85.0,22.0,57.0,57.0,202.0,45.0,20.0,128.0,30.0,57.0,83.0,75.0,75.0,81.0,12.0,17.0,78.0,12.0,65.0,889.0
