Precision,Recall,F1-score,SDTED
1.0,1.0,1.0,0.9617547806524185
0.9565217391304348,1.0,0.9777777777777777,0.96962879640045
1.0,1.0,1.0,0.9662542182227222
1.0,1.0,1.0,0.9606299212598425
1.0,1.0,1.0,0.8728908886389202
1.0,1.0,1.0,0.9617547806524185
1.0,1.0,1.0,0.9876265466816648
1.0,0.9545454545454546,0.9767441860465117,0.9471316085489314
1.0,1.0,1.0,0.9167604049493814
1.0,0.9545454545454546,0.9767441860465117,0.9628796400449944
0.9565217391304348,1.0,0.9777777777777777,0.96962879640045
1.0,1.0,1.0,0.9617547806524185
0.9565217391304348,1.0,0.9777777777777777,0.9797525309336333
0.9565217391304348,1.0,0.9777777777777777,0.96962879640045
1.0,1.0,1.0,0.9752530933633295
1.0,1.0,1.0,0.9606299212598425
1.0,1.0,1.0,0.983127109111361
1.0,1.0,1.0,0.9201349831271091
0.9565217391304348,1.0,0.9777777777777777,0.9775028121484814
1.0,0.9545454545454546,0.9767441860465117,0.9381327334083239
0.9565217391304348,1.0,0.9777777777777777,0.96962879640045
1.0,1.0,1.0,0.9043869516310461
0.9565217391304348,1.0,0.9777777777777777,0.9752530933633295
1.0,0.9545454545454546,0.9767441860465117,0.9358830146231721
1.0,1.0,1.0,0.9358830146231721
1.0,0.9545454545454546,0.9767441860465117,0.7727784026996626
1.0,1.0,1.0,0.9493813273340832
0.9565217391304348,1.0,0.9777777777777777,0.9775028121484814
1.0,0.9545454545454546,0.9767441860465117,0.8560179977502812
1.0,1.0,1.0,0.9662542182227222
1.0,1.0,1.0,0.9358830146231721
1.0,1.0,1.0,0.906636670416198
1.0,1.0,1.0,0.9156355455568054
1.0,1.0,1.0,0.9156355455568054
1.0,0.9545454545454546,0.9767441860465117,0.9088863892013498
1.0,1.0,1.0,0.9865016872890888
0.9565217391304348,1.0,0.9777777777777777,0.9808773903262092
1.0,1.0,1.0,0.9122609673790776
1.0,1.0,1.0,0.9865016872890888
1.0,0.9545454545454546,0.9767441860465117,0.9268841394825647
